persona_id,question_id,run_index,rating,response,collected_at
0,6,2,3,3,2025-10-21T14:08:26.905794
0,6,3,3,3,2025-10-21T14:08:28.866847
0,6,4,3,3,2025-10-21T14:08:31.126906
0,6,5,3,3,2025-10-21T14:08:35.126433
0,6,6,3,3,2025-10-21T14:08:37.143629
0,6,7,3,3,2025-10-21T14:08:39.676889
0,6,8,3,3,2025-10-21T14:08:41.712834
0,6,9,3,3,2025-10-21T14:08:43.956303
0,6,10,3,3,2025-10-21T14:08:46.559312
0,7,1,4,4,2025-10-21T14:08:48.520073
0,7,2,4,4,2025-10-21T14:08:50.773623
0,7,3,4,4,2025-10-21T14:08:52.969776
0,7,4,4,4,2025-10-21T14:08:55.100288
0,7,5,4,4,2025-10-21T14:08:57.340803
0,7,6,4,4,2025-10-21T14:08:59.822005
0,7,7,4,4,2025-10-21T14:09:02.074604
0,7,8,4,4,2025-10-21T14:09:06.991976
0,7,9,4,4,2025-10-21T14:09:09.114847
0,7,10,4,4,2025-10-21T14:09:11.385395
0,8,1,4,4,2025-10-21T14:09:13.626976
0,8,2,4,4,2025-10-21T14:09:15.688821
0,8,3,4,4,2025-10-21T14:09:17.646578
0,8,4,4,4,2025-10-21T14:09:20.063812
0,8,5,4,4,2025-10-21T14:09:22.195423
0,8,6,4,4,2025-10-21T14:09:25.064622
0,8,7,4,4,2025-10-21T14:09:27.149024
0,8,8,4,4,2025-10-21T14:09:29.210912
0,8,9,4,4,2025-10-21T14:09:31.160392
0,8,10,4,4,2025-10-21T14:09:33.658818
0,9,1,1,1,2025-10-21T14:09:35.663624
0,9,2,1,1,2025-10-21T14:09:37.786012
0,9,3,1,1,2025-10-21T14:09:39.745930
0,9,4,1,1,2025-10-21T14:09:42.220735
0,9,5,1,1,2025-10-21T14:09:44.497161
0,9,6,1,1,2025-10-21T14:09:46.954211
0,9,7,1,1,2025-10-21T14:09:49.024646
0,9,8,1,1,2025-10-21T14:09:51.959872
0,9,9,1,1,2025-10-21T14:09:55.671726
0,9,10,1,1,2025-10-21T14:09:57.456370
0,10,1,1,1,2025-10-21T14:10:00.509059
0,10,2,1,1,2025-10-21T14:10:04.101889
0,10,3,1,1,2025-10-21T14:10:06.584775
0,10,4,1,1,2025-10-21T14:10:09.265274
0,10,5,1,1,2025-10-21T14:10:11.600825
0,10,6,1,1,2025-10-21T14:10:14.232663
0,10,7,1,1,2025-10-21T14:10:16.327269
0,10,8,1,1,2025-10-21T14:10:19.359712
0,10,9,1,1,2025-10-21T14:10:21.503485
0,10,10,1,1,2025-10-21T14:10:23.585233
0,11,1,4,4,2025-10-21T14:10:26.756279
0,11,2,4,4,2025-10-21T14:10:28.923568
0,11,3,4,4,2025-10-21T14:10:31.150766
0,11,4,4,4,2025-10-21T14:10:33.212857
0,11,5,4,4,2025-10-21T14:10:35.132650
0,11,6,4,4,2025-10-21T14:10:37.257537
0,11,7,4,4,2025-10-21T14:10:39.607281
0,11,8,4,4,2025-10-21T14:10:41.759296
0,11,9,4,4,2025-10-21T14:10:44.169948
0,11,10,4,4,2025-10-21T14:10:46.224789
0,12,1,5,5,2025-10-21T14:10:48.482864
0,12,2,5,5,2025-10-21T14:10:50.624065
0,12,3,5,5,2025-10-21T14:10:52.822024
0,12,4,5,5,2025-10-21T14:10:55.300207
0,12,5,5,5,2025-10-21T14:10:57.278167
0,12,6,5,5,2025-10-21T14:10:59.756856
0,12,7,5,5,2025-10-21T14:11:02.436661
0,12,8,5,5,2025-10-21T14:11:04.358496
0,12,9,5,5,2025-10-21T14:11:06.511286
0,12,10,5,5,2025-10-21T14:11:08.515749
0,13,1,2,2,2025-10-21T14:11:10.495193
0,13,2,2,2,2025-10-21T14:11:12.982751
0,13,3,2,2,2025-10-21T14:11:15.005454
0,13,4,2,2,2025-10-21T14:11:16.905444
0,13,5,2,2,2025-10-21T14:11:19.225199
0,13,6,2,2,2025-10-21T14:11:21.363873
0,13,7,2,2,2025-10-21T14:11:23.435470
0,13,8,2,2,2025-10-21T14:11:25.487635
0,13,9,2,2,2025-10-21T14:11:27.707819
0,13,10,2,2,2025-10-21T14:11:29.952934
0,14,1,4,4,2025-10-21T14:11:32.321857
0,14,2,4,4,2025-10-21T14:11:34.379241
0,14,3,4,4,2025-10-21T14:11:36.251783
0,14,4,4,4,2025-10-21T14:11:38.669373
0,14,5,4,4,2025-10-21T14:11:40.702504
0,14,6,4,4,2025-10-21T14:11:43.112177
0,14,7,4,4,2025-10-21T14:11:45.302587
0,14,8,4,4,2025-10-21T14:11:48.155220
0,14,9,4,4,2025-10-21T14:11:50.270707
0,14,10,4,4,2025-10-21T14:11:52.573058
0,15,1,1,1,2025-10-21T14:11:54.515455
0,15,2,1,1,2025-10-21T14:11:56.717328
0,15,3,1,1,2025-10-21T14:11:58.543593
0,15,4,1,1,2025-10-21T14:12:02.788021
0,15,5,1,1,2025-10-21T14:12:05.067788
0,15,6,1,1,2025-10-21T14:12:07.091437
0,15,7,1,1,2025-10-21T14:12:09.092229
0,15,8,1,1,2025-10-21T14:12:11.155203
0,15,9,1,1,2025-10-21T14:12:13.151521
0,15,10,1,1,2025-10-21T14:12:15.311558
0,16,1,4,4,2025-10-21T14:12:17.617020
0,16,2,4,4,2025-10-21T14:12:20.232069
0,16,3,4,4,2025-10-21T14:12:22.521565
0,16,4,4,4,2025-10-21T14:12:53.404197
0,16,5,4,4,2025-10-21T14:12:55.491400
0,16,6,4,4,2025-10-21T14:12:57.640776
0,16,7,4,4,2025-10-21T14:12:59.853362
0,16,8,4,4,2025-10-21T14:13:02.299338
0,16,9,4,4,2025-10-21T14:13:04.235985
0,16,10,4,4,2025-10-21T14:13:06.376240
0,17,1,4,4,2025-10-21T14:13:08.401212
0,17,2,4,4,2025-10-21T14:13:11.367641
0,17,3,4,4,2025-10-21T14:13:13.305510
0,17,4,4,4,2025-10-21T14:13:15.456952
0,17,5,4,4,2025-10-21T14:13:17.651434
0,17,6,4,4,2025-10-21T14:13:19.998383
0,17,7,4,4,2025-10-21T14:13:22.091637
0,17,8,4,4,2025-10-21T14:13:24.086773
0,17,9,4,4,2025-10-21T14:13:26.562069
0,17,10,4,4,2025-10-21T14:13:28.716017
0,18,1,3,3,2025-10-21T14:13:30.915577
0,18,2,3,3,2025-10-21T14:13:34.955021
0,18,3,3,3,2025-10-21T14:13:37.411871
0,18,4,3,3,2025-10-21T14:13:39.472993
0,18,5,3,3,2025-10-21T14:13:41.431918
0,18,6,3,3,2025-10-21T14:13:43.575199
0,18,7,3,3,2025-10-21T14:13:45.608294
0,18,8,3,3,2025-10-21T14:13:47.711043
0,18,9,3,3,2025-10-21T14:13:51.084129
0,18,10,3,3,2025-10-21T14:13:53.128092
0,19,1,3,3,2025-10-21T14:13:55.220036
0,19,2,3,3,2025-10-21T14:13:57.151656
0,19,3,3,3,2025-10-21T14:14:01.066412
0,19,4,3,3,2025-10-21T14:14:03.110047
0,19,5,3,3,2025-10-21T14:14:05.126934
0,19,6,3,3,2025-10-21T14:14:08.007618
0,19,7,3,3,2025-10-21T14:14:09.914868
0,19,8,3,3,2025-10-21T14:14:11.767861
0,19,9,3,3,2025-10-21T14:14:13.805849
0,19,10,3,3,2025-10-21T14:14:17.403738
0,20,1,1,1,2025-10-21T14:14:19.325952
0,20,2,1,1,2025-10-21T14:14:21.782534
0,20,3,1,1,2025-10-21T14:14:24.244377
0,20,4,1,1,2025-10-21T14:14:27.177475
0,20,5,1,1,2025-10-21T14:14:29.245308
0,20,6,1,1,2025-10-21T14:14:31.359331
0,20,7,1,1,2025-10-21T14:14:33.605378
0,20,8,1,1,2025-10-21T14:14:35.719402
0,20,9,1,1,2025-10-21T14:14:37.926222
0,20,10,1,1,2025-10-21T14:14:40.088667
0,21,1,5,5,2025-10-21T14:14:42.450244
0,21,2,5,5,2025-10-21T14:14:44.856103
0,21,3,5,5,2025-10-21T14:14:47.779113
0,21,4,5,5,2025-10-21T14:14:49.854201
0,21,5,5,5,2025-10-21T14:14:52.348949
0,21,6,5,5,2025-10-21T14:14:54.419071
0,21,7,5,5,2025-10-21T14:14:56.752371
0,21,8,5,5,2025-10-21T14:16:58.804367
0,21,9,5,5,2025-10-21T14:17:01.456394
0,21,10,5,5,2025-10-21T14:17:03.287998
0,22,1,4,4,2025-10-21T14:17:05.353770
0,22,2,4,4,2025-10-21T14:17:07.240942
0,22,3,4,4,2025-10-21T14:17:09.418685
0,22,4,4,4,2025-10-21T14:17:11.642797
0,22,5,4,4,2025-10-21T14:17:13.726262
0,22,6,4,4,2025-10-21T14:17:15.993459
0,22,7,4,4,2025-10-21T14:17:18.142210
0,22,8,4,4,2025-10-21T14:17:20.051119
0,22,9,4,4,2025-10-21T14:17:22.158344
0,22,10,4,4,2025-10-21T14:17:25.029948
0,23,1,3,3,2025-10-21T14:17:27.214682
0,23,2,3,3,2025-10-21T14:17:29.068322
0,23,3,3,3,2025-10-21T14:17:31.046144
0,23,4,3,3,2025-10-21T14:17:33.651264
0,23,5,3,3,2025-10-21T14:17:40.423649
0,23,6,3,3,2025-10-21T14:17:42.355192
0,23,7,3,3,2025-10-21T14:17:45.096325
0,23,8,3,3,2025-10-21T14:17:47.014035
0,23,9,3,3,2025-10-21T14:17:49.892414
0,23,10,3,3,2025-10-21T14:17:52.208925
0,24,1,1,1,2025-10-21T14:17:54.046238
0,24,2,1,1,2025-10-21T14:17:56.008696
0,24,3,1,1,2025-10-21T14:17:58.386487
0,24,4,1,1,2025-10-21T14:18:01.278585
0,24,5,1,1,2025-10-21T14:18:03.303457
0,24,6,1,1,2025-10-21T14:18:05.108423
0,24,7,1,1,2025-10-21T14:18:07.260032
0,24,8,1,1,2025-10-21T14:18:09.642789
0,24,9,1,1,2025-10-21T14:18:11.667915
0,24,10,1,1,2025-10-21T14:18:13.821540
0,25,1,1,1,2025-10-21T14:18:16.811501
0,25,2,1,1,2025-10-21T14:18:18.976581
0,25,3,1,1,2025-10-21T14:18:20.835338
0,25,4,1,1,2025-10-21T14:18:22.950791
0,25,5,1,1,2025-10-21T14:18:25.143371
0,25,6,1,1,2025-10-21T14:18:27.276332
0,25,7,1,1,2025-10-21T14:18:29.293872
0,25,8,1,1,2025-10-21T14:18:31.716801
0,25,9,1,1,2025-10-21T14:18:33.976973
0,25,10,1,1,2025-10-21T14:18:36.259711
0,26,1,3,3,2025-10-21T14:18:38.622270
0,26,2,3,3,2025-10-21T14:18:40.649334
0,26,3,3,3,2025-10-21T14:18:42.630650
0,26,4,3,3,2025-10-21T14:18:45.027599
0,26,5,3,3,2025-10-21T14:18:46.991624
0,26,6,3,3,2025-10-21T14:18:49.147162
0,26,7,3,3,2025-10-21T14:18:52.750343
0,26,8,3,3,2025-10-21T14:18:54.947105
0,26,9,3,3,2025-10-21T14:18:56.881831
0,26,10,3,3,2025-10-21T14:18:58.758187
0,27,1,4,4,2025-10-21T14:19:01.189890
0,27,2,4,4,2025-10-21T14:19:03.092742
0,27,3,4,4,2025-10-21T14:19:04.897496
0,27,4,4,4,2025-10-21T14:19:07.563326
0,27,5,4,4,2025-10-21T14:19:09.535092
0,27,6,4,4,2025-10-21T14:19:11.601662
0,27,7,4,4,2025-10-21T14:19:13.504638
0,27,8,4,4,2025-10-21T14:19:15.538721
0,27,9,4,4,2025-10-21T14:19:17.548160
0,27,10,4,4,2025-10-21T14:19:19.478503
0,28,1,3,3,2025-10-21T14:19:21.557499
0,28,2,3,3,2025-10-21T14:19:23.412230
0,28,3,3,3,2025-10-21T14:19:25.190006
0,28,4,3,3,2025-10-21T14:19:27.484639
0,28,5,3,3,2025-10-21T14:19:29.531923
0,28,6,3,3,2025-10-21T14:19:33.020060
0,28,7,3,3,2025-10-21T14:19:35.086755
0,28,8,3,3,2025-10-21T14:19:37.150385
0,28,9,3,3,2025-10-21T14:19:38.972981
0,28,10,3,3,2025-10-21T14:19:40.791684
0,29,1,2,2,2025-10-21T14:19:43.016726
0,29,2,2,2,2025-10-21T14:19:45.296097
0,29,3,2,2,2025-10-21T14:19:47.280397
0,29,4,2,2,2025-10-21T14:19:49.288944
0,29,5,2,2,2025-10-21T14:19:51.523569
0,29,6,2,2,2025-10-21T14:19:53.540224
0,29,7,2,2,2025-10-21T14:19:55.610136
0,29,8,2,2,2025-10-21T14:19:57.574220
0,29,9,2,2,2025-10-21T14:19:59.585999
0,29,10,2,2,2025-10-21T14:20:02.250902
0,30,1,3,3,2025-10-21T14:20:04.641619
0,30,2,3,3,2025-10-21T14:20:06.625009
0,30,3,3,3,2025-10-21T14:20:09.379253
0,30,4,3,3,2025-10-21T14:20:11.373999
0,30,5,3,3,2025-10-21T14:20:13.791818
0,30,6,3,3,2025-10-21T14:20:16.216149
0,30,7,3,3,2025-10-21T14:20:18.231496
0,30,8,3,3,2025-10-21T14:20:21.014750
0,30,9,3,3,2025-10-21T14:20:23.192254
0,30,10,3,3,2025-10-21T14:20:25.524251
1,1,1,4,4,2025-10-21T14:20:27.744647
1,1,2,4,4,2025-10-21T14:20:30.186360
1,1,3,4,4,2025-10-21T14:20:32.280984
1,1,4,4,4,2025-10-21T14:20:34.174944
1,1,5,4,4,2025-10-21T14:20:36.690886
1,1,6,4,4,2025-10-21T14:20:39.298683
1,1,7,4,4,2025-10-21T14:20:41.834578
1,1,8,4,4,2025-10-21T14:20:46.967236
1,1,9,4,4,2025-10-21T14:20:49.019177
1,1,10,4,4,2025-10-21T14:20:51.312679
1,2,1,4,4,2025-10-21T14:20:54.333376
1,2,2,4,4,2025-10-21T14:20:56.460064
1,2,3,4,4,2025-10-21T14:20:59.585742
1,2,4,4,4,2025-10-21T14:21:02.456703
1,2,5,4,4,2025-10-21T14:21:04.340720
1,2,6,4,4,2025-10-21T14:21:06.507508
1,2,7,4,4,2025-10-21T14:21:08.579293
1,2,8,4,4,2025-10-21T14:21:10.756329
1,2,9,4,4,2025-10-21T14:21:13.349508
1,2,10,4,4,2025-10-21T14:21:15.483608
1,3,1,2,2,2025-10-21T14:21:17.620931
1,3,2,2,2,2025-10-21T14:21:19.723412
1,3,3,2,2,2025-10-21T14:21:21.936532
1,3,4,2,2,2025-10-21T14:21:24.249329
1,3,5,2,2,2025-10-21T14:21:26.648776
1,3,6,2,2,2025-10-21T14:21:28.776011
1,3,7,2,2,2025-10-21T14:21:30.789541
1,3,8,2,2,2025-10-21T14:21:32.909927
1,3,9,2,2,2025-10-21T14:21:35.081958
1,3,10,2,2,2025-10-21T14:21:37.129842
1,4,1,2,2,2025-10-21T14:21:39.200832
1,4,2,2,2,2025-10-21T14:21:41.565875
1,4,3,2,2,2025-10-21T14:21:43.715546
1,4,4,2,2,2025-10-21T14:21:46.116161
1,4,5,2,2,2025-10-21T14:21:49.649155
1,4,6,2,2,2025-10-21T14:21:53.165417
1,4,7,2,2,2025-10-21T14:21:55.434774
1,4,8,2,2,2025-10-21T14:21:57.380981
1,4,9,2,2,2025-10-21T14:21:59.946155
1,4,10,2,2,2025-10-21T14:22:02.110099
1,5,1,2,2,2025-10-21T14:22:04.608824
1,5,2,2,2,2025-10-21T14:22:06.616952
1,5,3,2,2,2025-10-21T14:22:08.816143
1,5,4,2,2,2025-10-21T14:22:10.923220
1,5,5,2,2,2025-10-21T14:22:13.181461
1,5,6,2,2,2025-10-21T14:22:15.097081
1,5,7,2,2,2025-10-21T14:22:17.083527
1,5,8,2,2,2025-10-21T14:22:19.212088
1,5,9,2,2,2025-10-21T14:22:21.331336
1,5,10,2,2,2025-10-21T14:22:24.614432
1,6,1,5,5,2025-10-21T14:22:26.769894
1,6,2,5,5,2025-10-21T14:22:28.892182
1,6,3,5,5,2025-10-21T14:22:31.458933
1,6,4,5,5,2025-10-21T14:22:33.647566
1,6,5,5,5,2025-10-21T14:22:35.912733
1,6,6,5,5,2025-10-21T14:22:38.051508
1,6,7,5,5,2025-10-21T14:22:40.228477
1,6,8,5,5,2025-10-21T14:22:42.879436
1,6,9,5,5,2025-10-21T14:22:44.998989
1,6,10,5,5,2025-10-21T14:22:47.122072
1,7,1,4,4,2025-10-21T14:22:49.596893
1,7,2,4,4,2025-10-21T14:22:51.863556
1,7,3,4,4,2025-10-21T14:22:55.550403
1,7,4,4,4,2025-10-21T14:22:59.145565
1,7,5,4,4,2025-10-21T14:23:01.485409
1,7,6,4,4,2025-10-21T14:23:03.820300
1,7,7,4,4,2025-10-21T14:23:06.149886
1,7,8,4,4,2025-10-21T14:23:08.158403
1,7,9,4,4,2025-10-21T14:23:11.112500
1,7,10,4,4,2025-10-21T14:23:13.640513
1,8,1,4,4,2025-10-21T14:23:15.556316
1,8,2,4,4,2025-10-21T14:23:17.803396
1,8,3,4,4,2025-10-21T14:23:20.699637
1,8,4,4,4,2025-10-21T14:23:22.990133
1,8,5,4,4,2025-10-21T14:23:25.201943
1,8,6,4,4,2025-10-21T14:23:27.194759
1,8,7,4,4,2025-10-21T14:23:29.198421
1,8,8,4,4,2025-10-21T14:23:31.182948
1,8,9,4,4,2025-10-21T14:23:33.181552
1,8,10,4,4,2025-10-21T14:23:35.236025
1,9,1,2,2,2025-10-21T14:23:37.558729
1,9,2,2,2,2025-10-21T14:23:39.530667
1,9,3,2,2,2025-10-21T14:23:41.796580
1,9,4,2,2,2025-10-21T14:23:43.810116
1,9,5,2,2,2025-10-21T14:23:45.987740
1,9,6,2,2,2025-10-21T14:23:48.991358
1,9,7,2,2,2025-10-21T14:23:51.281154
1,9,8,2,2,2025-10-21T14:23:53.773188
1,9,9,2,2,2025-10-21T14:23:56.100782
1,9,10,2,2,2025-10-21T14:23:58.607083
1,10,1,2,2,2025-10-21T14:24:00.697264
1,10,2,2,2,2025-10-21T14:24:03.284408
1,10,3,2,2,2025-10-21T14:24:05.376168
1,10,4,2,2,2025-10-21T14:24:07.676688
1,10,5,2,2,2025-10-21T14:24:10.600097
1,10,6,2,2,2025-10-21T14:24:12.765938
1,10,7,2,2,2025-10-21T14:24:14.830493
1,10,8,2,2,2025-10-21T14:24:17.420330
1,10,9,2,2,2025-10-21T14:24:19.978847
1,10,10,2,2,2025-10-21T14:24:21.904607
1,11,1,5,5,2025-10-21T14:24:24.119601
1,11,2,5,5,2025-10-21T14:24:26.470441
1,11,3,5,5,2025-10-21T14:24:28.629536
1,11,4,5,5,2025-10-21T14:24:30.823856
1,11,5,5,5,2025-10-21T14:24:33.093607
1,11,6,5,5,2025-10-21T14:24:35.536810
1,11,7,5,5,2025-10-21T14:24:37.430403
1,11,8,5,5,2025-10-21T14:24:39.606011
1,11,9,5,5,2025-10-21T14:24:42.311958
1,11,10,5,5,2025-10-21T14:24:44.404078
1,12,1,4,4,2025-10-21T14:24:46.900779
1,12,2,4,4,2025-10-21T14:24:49.489190
1,12,3,4,4,2025-10-21T14:24:52.065377
1,12,4,4,4,2025-10-21T14:24:54.075320
1,12,5,4,4,2025-10-21T14:24:56.093007
1,12,6,4,4,2025-10-21T14:24:58.561005
1,12,7,4,4,2025-10-21T14:25:00.555470
1,12,8,4,4,2025-10-21T14:25:03.652614
1,12,9,4,4,2025-10-21T14:25:05.751824
1,12,10,4,4,2025-10-21T14:25:08.337350
1,13,1,4,4,2025-10-21T14:25:10.256431
1,13,2,4,4,2025-10-21T14:25:13.575742
1,13,3,4,4,2025-10-21T14:25:15.798068
1,13,4,4,4,2025-10-21T14:25:17.815070
1,13,5,4,4,2025-10-21T14:25:20.514624
1,13,6,4,4,2025-10-21T14:25:22.781216
1,13,7,4,4,2025-10-21T14:25:25.229616
1,13,8,4,4,2025-10-21T14:25:27.168633
1,13,9,4,4,2025-10-21T14:25:29.237340
1,13,10,4,4,2025-10-21T14:25:31.328025
1,14,1,4,4,2025-10-21T14:25:33.685137
1,14,2,4,4,2025-10-21T14:25:36.854600
1,14,3,4,4,2025-10-21T14:25:39.071077
1,14,4,4,4,2025-10-21T14:25:41.176316
1,14,5,4,4,2025-10-21T14:25:43.189610
1,14,6,4,4,2025-10-21T14:25:46.081268
1,14,7,4,4,2025-10-21T14:25:48.126638
1,14,8,4,4,2025-10-21T14:25:50.973852
1,14,9,4,4,2025-10-21T14:25:55.082365
1,14,10,4,4,2025-10-21T14:25:57.201886
1,15,1,1,1,2025-10-21T14:25:59.827194
1,15,2,1,1,2025-10-21T14:26:01.867618
1,15,3,1,1,2025-10-21T14:26:04.041509
1,15,4,1,1,2025-10-21T14:26:06.081855
1,15,5,1,1,2025-10-21T14:26:07.895019
1,15,6,1,1,2025-10-21T14:26:09.944634
1,15,7,1,1,2025-10-21T14:26:11.839754
1,15,8,1,1,2025-10-21T14:26:14.062648
1,15,9,1,1,2025-10-21T14:26:15.956872
1,15,10,1,1,2025-10-21T14:26:17.939706
1,16,1,5,5,2025-10-21T14:26:20.241009
1,16,2,5,5,2025-10-21T14:26:22.323061
1,16,3,5,5,2025-10-21T14:26:24.318763
1,16,4,5,5,2025-10-21T14:26:26.760526
1,16,5,5,5,2025-10-21T14:26:28.756985
1,16,6,5,5,2025-10-21T14:26:31.574520
1,16,7,5,5,2025-10-21T14:26:33.919292
1,16,8,5,5,2025-10-21T14:26:35.901088
1,16,9,5,5,2025-10-21T14:26:38.483205
1,16,10,5,5,2025-10-21T14:26:40.692767
1,17,1,5,5,2025-10-21T14:26:43.728840
1,17,2,5,5,2025-10-21T14:26:46.007739
1,17,3,5,5,2025-10-21T14:26:48.337548
1,17,4,5,5,2025-10-21T14:26:50.633368
1,17,5,5,5,2025-10-21T14:26:52.905769
1,17,6,5,5,2025-10-21T14:26:55.205636
1,17,7,5,5,2025-10-21T14:26:57.112372
1,17,8,5,5,2025-10-21T14:26:59.514682
1,17,9,5,5,2025-10-21T14:27:01.591777
1,17,10,5,5,2025-10-21T14:27:05.701066
1,18,1,3,3,2025-10-21T14:27:07.912680
1,18,2,3,3,2025-10-21T14:27:10.015190
1,18,3,3,3,2025-10-21T14:27:12.245438
1,18,4,3,3,2025-10-21T14:27:14.279408
1,18,5,3,3,2025-10-21T14:27:16.433854
1,18,6,3,3,2025-10-21T14:27:19.636559
1,18,7,3,3,2025-10-21T14:27:21.848686
1,18,8,3,3,2025-10-21T14:27:23.631222
1,18,9,3,3,2025-10-21T14:27:26.015440
1,18,10,3,3,2025-10-21T14:27:28.553208
1,19,1,3,3,2025-10-21T14:27:31.003520
1,19,2,3,3,2025-10-21T14:27:33.148932
1,19,3,3,3,2025-10-21T14:27:35.263412
1,19,4,3,3,2025-10-21T14:27:38.308540
1,19,5,3,3,2025-10-21T14:27:40.482311
1,19,6,3,3,2025-10-21T14:27:43.114112
1,19,7,3,3,2025-10-21T14:27:45.251337
1,19,8,3,3,2025-10-21T14:27:48.054737
1,19,9,3,3,2025-10-21T14:27:50.340664
1,19,10,3,3,2025-10-21T14:27:52.655615
1,20,1,1,1,2025-10-21T14:27:54.823363
1,20,2,1,1,2025-10-21T14:27:57.647353
1,20,3,1,1,2025-10-21T14:27:59.701789
1,20,4,1,1,2025-10-21T14:28:01.978942
1,20,5,1,1,2025-10-21T14:28:04.347672
1,20,6,1,1,2025-10-21T14:28:06.505731
1,20,7,1,1,2025-10-21T14:28:09.822320
1,20,8,1,1,2025-10-21T14:28:12.183637
1,20,9,1,1,2025-10-21T14:28:14.310938
1,20,10,1,1,2025-10-21T14:28:17.134340
1,21,1,5,5,2025-10-21T14:28:19.244152
1,21,2,5,5,2025-10-21T14:28:21.167961
1,21,3,5,5,2025-10-21T14:28:23.130114
1,21,4,5,5,2025-10-21T14:28:25.253117
1,21,5,5,5,2025-10-21T14:28:27.246332
1,21,6,5,5,2025-10-21T14:28:29.290287
1,21,7,5,5,2025-10-21T14:28:31.725162
1,21,8,5,5,2025-10-21T14:28:33.637340
1,21,9,5,5,2025-10-21T14:28:35.903103
1,21,10,5,5,2025-10-21T14:28:38.158445
1,22,1,4,4,2025-10-21T14:28:40.254125
1,22,2,4,4,2025-10-21T14:28:42.388368
1,22,3,4,4,2025-10-21T14:28:44.482956
1,22,4,4,4,2025-10-21T14:28:46.550638
1,22,5,4,4,2025-10-21T14:28:48.550949
1,22,6,4,4,2025-10-21T14:28:52.224460
1,22,7,4,4,2025-10-21T14:28:54.209270
1,22,8,4,4,2025-10-21T14:28:56.104356
1,22,9,4,4,2025-10-21T14:28:58.316991
1,22,10,4,4,2025-10-21T14:29:00.290982
1,23,1,3,3,2025-10-21T14:29:02.380729
1,23,2,3,3,2025-10-21T14:29:04.617182
1,23,3,3,3,2025-10-21T14:29:06.779773
1,23,4,3,3,2025-10-21T14:29:08.789386
1,23,5,3,3,2025-10-21T14:29:11.172909
1,23,6,3,3,2025-10-21T14:29:13.177148
1,23,7,3,3,2025-10-21T14:29:15.366393
1,23,8,3,3,2025-10-21T14:29:18.037423
1,23,9,3,3,2025-10-21T14:29:20.316447
1,23,10,3,3,2025-10-21T14:29:22.542923
1,24,1,1,1,2025-10-21T14:29:24.681320
1,24,2,1,1,2025-10-21T14:29:26.530561
