persona_id,question_id,run_index,rating,response,collected_at
0,16,3,4,4,2025-10-21T20:25:06.804273
0,16,4,3,3,2025-10-21T20:25:08.830042
0,16,5,4,4,2025-10-21T20:25:10.146850
0,16,6,4,4,2025-10-21T20:25:11.552733
0,16,7,4,4,2025-10-21T20:25:13.080090
0,16,8,4,4,2025-10-21T20:25:14.922248
0,16,9,4,4,2025-10-21T20:25:16.864370
0,16,10,3,3,2025-10-21T20:25:19.893366
0,17,1,5,5,2025-10-21T20:25:21.422684
0,17,2,5,5,2025-10-21T20:25:22.744327
0,17,3,5,5,2025-10-21T20:25:24.138918
0,17,4,5,5,2025-10-21T20:25:25.573547
0,17,5,5,5,2025-10-21T20:25:26.918844
0,17,6,5,5,2025-10-21T20:25:28.233168
0,17,7,5,5,2025-10-21T20:25:29.416471
0,17,8,5,5,2025-10-21T20:25:30.476774
0,17,9,5,5,2025-10-21T20:25:31.819710
0,17,10,5,5,2025-10-21T20:25:33.085744
0,18,1,4,4,2025-10-21T20:25:35.121208
0,18,2,4,4,2025-10-21T20:25:39.669046
0,18,3,4,4,2025-10-21T20:25:41.824862
0,18,4,4,4,2025-10-21T20:25:43.700296
0,18,5,4,4,2025-10-21T20:25:45.949390
0,18,6,4,4,2025-10-21T20:25:47.900004
0,18,7,4,4,2025-10-21T20:25:50.087321
0,18,8,4,4,2025-10-21T20:25:51.741647
0,18,9,4,4,2025-10-21T20:25:53.221748
0,18,10,4,4,2025-10-21T20:25:55.155720
0,19,1,2,2,2025-10-21T20:25:56.561042
0,19,2,2,2,2025-10-21T20:25:58.136601
0,19,3,2,2,2025-10-21T20:25:59.383458
0,19,4,2,2,2025-10-21T20:26:00.874211
0,19,5,2,2,2025-10-21T20:26:02.122658
0,19,6,2,2,2025-10-21T20:26:03.855753
0,19,7,2,2,2025-10-21T20:26:05.508551
0,19,8,2,2,2025-10-21T20:26:06.839734
0,19,9,2,2,2025-10-21T20:26:08.288184
0,19,10,2,2,2025-10-21T20:26:09.706819
0,20,1,2,2,2025-10-21T20:26:16.261277
0,20,2,2,2,2025-10-21T20:26:21.869188
0,20,3,2,2,2025-10-21T20:26:26.501779
0,20,4,2,2,2025-10-21T20:26:32.288634
0,20,5,2,2,2025-10-21T20:26:33.836834
0,20,6,2,2,2025-10-21T20:26:35.311080
0,20,7,2,2,2025-10-21T20:26:37.066749
0,20,8,2,2,2025-10-21T20:26:38.705729
0,20,9,2,2,2025-10-21T20:26:40.609647
0,20,10,2,2,2025-10-21T20:26:42.138725
0,21,1,5,5,2025-10-21T20:26:46.367526
0,21,2,5,5.,2025-10-21T20:26:51.949157
0,21,3,5,5,2025-10-21T20:26:55.789320
0,21,4,5,5,2025-10-21T20:26:59.156980
0,21,5,5,5,2025-10-21T20:27:01.403609
0,21,6,5,5,2025-10-21T20:27:02.842398
0,21,7,5,5,2025-10-21T20:27:04.342264
0,21,8,5,5,2025-10-21T20:27:06.010295
0,21,9,5,5,2025-10-21T20:27:07.339563
0,21,10,5,5,2025-10-21T20:27:08.773213
0,22,1,4,4,2025-10-21T20:27:10.727096
0,22,2,5,5,2025-10-21T20:27:12.149977
0,22,3,5,5,2025-10-21T20:27:15.608933
0,22,4,4,4,2025-10-21T20:27:17.314247
0,22,5,4,4,2025-10-21T20:27:18.907653
0,22,6,4,4,2025-10-21T20:27:20.801892
0,22,7,5,5,2025-10-21T20:27:22.107182
0,22,8,5,5,2025-10-21T20:27:23.460146
0,22,9,5,5,2025-10-21T20:27:24.946364
0,22,10,4,4,2025-10-21T20:27:26.625116
0,23,1,2,2,2025-10-21T20:27:28.409720
0,23,2,2,2,2025-10-21T20:27:30.011684
0,23,3,2,2,2025-10-21T20:27:31.890844
0,23,4,3,3,2025-10-21T20:27:33.333886
0,23,5,2,2,2025-10-21T20:27:35.026088
0,23,6,3,3,2025-10-21T20:27:36.562017
0,23,7,3,3,2025-10-21T20:27:38.061634
0,23,8,3,3,2025-10-21T20:27:39.679842
0,23,9,3,3,2025-10-21T20:27:41.136688
0,23,10,3,3,2025-10-21T20:27:43.008161
0,24,1,0,0,2025-10-21T20:27:44.462938
0,24,2,0,0,2025-10-21T20:27:45.881083
0,24,3,0,0,2025-10-21T20:27:47.474085
0,24,4,0,0,2025-10-21T20:27:48.673194
0,24,5,0,0,2025-10-21T20:27:50.341440
0,24,6,0,0,2025-10-21T20:27:51.568917
0,24,7,1,1,2025-10-21T20:27:52.856287
0,24,8,0,0,2025-10-21T20:27:54.025988
0,24,9,0,0,2025-10-21T20:27:55.390828
0,24,10,0,0,2025-10-21T20:27:56.905411
0,25,1,0,0,2025-10-21T20:27:58.373139
0,25,2,0,0,2025-10-21T20:28:00.521873
0,25,3,0,0,2025-10-21T20:28:01.983480
0,25,4,0,0,2025-10-21T20:28:03.849216
0,25,5,0,0,2025-10-21T20:28:06.290516
0,25,6,0,0,2025-10-21T20:28:08.062844
0,25,7,0,0,2025-10-21T20:28:10.053036
0,25,8,0,0,2025-10-21T20:28:11.723144
0,25,9,0,0,2025-10-21T20:28:13.657443
0,25,10,0,0,2025-10-21T20:28:15.428799
0,26,1,2,2,2025-10-21T20:28:17.273936
0,26,2,2,2,2025-10-21T20:28:18.752294
0,26,3,2,2,2025-10-21T20:28:20.328706
0,26,4,2,2,2025-10-21T20:28:22.289059
0,26,5,2,2,2025-10-21T20:28:25.259377
0,26,6,2,2,2025-10-21T20:28:27.409520
0,26,7,2,2,2025-10-21T20:28:29.824322
0,26,8,2,2,2025-10-21T20:28:31.625930
0,26,9,5,5,2025-10-21T20:28:33.318555
0,26,10,3,3,2025-10-21T20:28:35.317221
0,27,1,3,3,2025-10-21T20:28:37.546804
0,27,2,4,4,2025-10-21T20:28:39.564803
0,27,3,4,4,2025-10-21T20:28:41.029080
0,27,4,3,3,2025-10-21T20:28:42.834038
0,27,5,3,3,2025-10-21T20:28:44.817945
0,27,6,3,3,2025-10-21T20:28:47.358218
0,27,7,4,4,2025-10-21T20:28:48.905891
0,27,8,3,3,2025-10-21T20:28:50.450125
0,27,9,3,3,2025-10-21T20:28:52.367079
0,27,10,4,4,2025-10-21T20:28:54.087907
0,28,1,2,2,2025-10-21T20:28:56.286619
0,28,2,4,4,2025-10-21T20:28:58.069030
0,28,3,2,2,2025-10-21T20:29:02.226420
0,28,4,3,3,2025-10-21T20:29:04.032585
0,28,5,3,3,2025-10-21T20:29:05.744755
0,28,6,3,3,2025-10-21T20:29:07.936141
0,28,7,2,2,2025-10-21T20:29:09.923639
0,28,8,2,2,2025-10-21T20:29:11.954375
0,28,9,4,4,2025-10-21T20:29:14.645335
0,28,10,4,4,2025-10-21T20:29:17.814383
0,29,1,3,3,2025-10-21T20:29:19.313205
0,29,2,3,3,2025-10-21T20:29:22.297943
0,29,3,2,2,2025-10-21T20:29:24.595573
0,29,4,2,2,2025-10-21T20:29:26.512133
0,29,5,2,2,2025-10-21T20:29:28.440885
0,29,6,2,2,2025-10-21T20:29:30.284244
0,29,7,2,2,2025-10-21T20:29:32.410448
0,29,8,2,2,2025-10-21T20:29:34.474506
0,29,9,2,2,2025-10-21T20:29:36.733749
0,29,10,2,2,2025-10-21T20:29:39.970284
0,30,1,3,3,2025-10-21T20:29:41.744265
0,30,2,3,3,2025-10-21T20:29:43.749147
0,30,3,3,3,2025-10-21T20:29:45.825682
0,30,4,1,1,2025-10-21T20:29:47.849260
0,30,5,3,3,2025-10-21T20:29:49.232684
0,30,6,3,3,2025-10-21T20:29:51.583623
0,30,7,3,3,2025-10-21T20:29:53.631766
0,30,8,3,3,2025-10-21T20:29:55.161377
0,30,9,3,3,2025-10-21T20:29:56.817501
0,30,10,3,3,2025-10-21T20:29:58.651410
1,1,1,5,5,2025-10-21T20:30:00.176879
1,1,2,5,5,2025-10-21T20:30:01.665473
1,1,3,5,5,2025-10-21T20:30:03.771404
1,1,4,5,5,2025-10-21T20:30:05.919935
1,1,5,5,5,2025-10-21T20:30:07.691931
1,1,6,5,5,2025-10-21T20:30:09.606389
1,1,7,5,5,2025-10-21T20:30:11.190291
1,1,8,5,5,2025-10-21T20:30:12.888345
1,1,9,5,5,2025-10-21T20:30:14.305345
1,1,10,5,5,2025-10-21T20:30:15.855305
1,2,1,5,5,2025-10-21T20:30:17.489753
1,2,2,5,5,2025-10-21T20:30:18.997677
1,2,3,5,5,2025-10-21T20:30:20.455750
1,2,4,5,5,2025-10-21T20:30:22.304170
1,2,5,5,5,2025-10-21T20:30:23.840440
1,2,6,5,5,2025-10-21T20:30:25.697858
1,2,7,5,5,2025-10-21T20:30:27.415696
1,2,8,5,5,2025-10-21T20:30:29.471911
1,2,9,5,5,2025-10-21T20:30:31.110548
1,2,10,5,5,2025-10-21T20:30:32.889569
1,3,1,3,3,2025-10-21T20:30:34.960059
1,3,2,3,3,2025-10-21T20:30:36.759998
1,3,3,2,2,2025-10-21T20:30:38.705809
1,3,4,3,3,2025-10-21T20:30:40.865035
1,3,5,2,2,2025-10-21T20:30:42.691664
1,3,6,2,2,2025-10-21T20:30:45.459430
1,3,7,3,3,2025-10-21T20:30:47.618289
1,3,8,3,3,2025-10-21T20:30:49.645373
1,3,9,2,2,2025-10-21T20:30:51.999532
1,3,10,2,2,2025-10-21T20:30:54.867138
1,4,1,2,2,2025-10-21T20:30:56.813658
1,4,2,2,2,2025-10-21T20:30:58.318187
1,4,3,2,2,2025-10-21T20:30:59.815881
1,4,4,2,2,2025-10-21T20:31:02.100528
1,4,5,2,2,2025-10-21T20:31:04.445585
1,4,6,2,2,2025-10-21T20:31:06.237688
1,4,7,1,1,2025-10-21T20:31:07.898650
1,4,8,2,2,2025-10-21T20:31:09.270027
1,4,9,2,2,2025-10-21T20:31:11.128526
1,4,10,1,1,2025-10-21T20:31:12.717723
1,5,1,2,2,2025-10-21T20:31:14.662521
1,5,2,2,2,2025-10-21T20:31:16.633741
1,5,3,2,2,2025-10-21T20:31:18.531504
1,5,4,2,2,2025-10-21T20:31:20.518945
1,5,5,2,2,2025-10-21T20:31:22.074137
1,5,6,2,2,2025-10-21T20:31:24.028474
1,5,7,2,2,2025-10-21T20:31:25.996375
1,5,8,2,2,2025-10-21T20:31:28.512498
1,5,9,2,2,2025-10-21T20:31:31.111912
1,5,10,2,2,2025-10-21T20:31:33.846009
1,6,1,5,5,2025-10-21T20:31:35.004421
1,6,2,5,5,2025-10-21T20:31:36.238594
1,6,3,5,5,2025-10-21T20:31:38.798054
1,6,4,5,5,2025-10-21T20:31:40.444044
1,6,5,5,5,2025-10-21T20:31:42.177131
1,6,6,5,5,2025-10-21T20:31:43.656423
1,6,7,5,5,2025-10-21T20:31:45.056723
1,6,8,5,5,2025-10-21T20:31:46.713094
1,6,9,5,5,2025-10-21T20:31:48.146073
1,6,10,5,5,2025-10-21T20:31:49.629770
1,7,1,5,5,2025-10-21T20:31:52.217995
1,7,2,5,5,2025-10-21T20:31:53.820875
1,7,3,5,5,2025-10-21T20:31:55.468665
1,7,4,5,5,2025-10-21T20:31:56.804658
1,7,5,5,5,2025-10-21T20:31:58.205975
1,7,6,5,5,2025-10-21T20:31:59.790606
1,7,7,5,5,2025-10-21T20:32:01.313359
1,7,8,5,5,2025-10-21T20:32:04.099101
1,7,9,5,5,2025-10-21T20:32:05.269583
1,7,10,5,5,2025-10-21T20:32:06.856086
1,8,1,5,5,2025-10-21T20:32:09.044600
1,8,2,4,4,2025-10-21T20:32:10.748204
1,8,3,4,4,2025-10-21T20:32:12.458756
1,8,4,5,5,2025-10-21T20:32:14.638459
1,8,5,4,4,2025-10-21T20:32:16.338195
1,8,6,5,5,2025-10-21T20:32:18.095943
1,8,7,5,5,2025-10-21T20:32:19.848445
1,8,8,5,5,2025-10-21T20:32:21.805891
1,8,9,4,4,2025-10-21T20:32:23.657205
1,8,10,5,5,2025-10-21T20:32:25.755028
1,9,1,2,2,2025-10-21T20:32:27.953380
1,9,2,1,1,2025-10-21T20:32:29.604027
1,9,3,2,2,2025-10-21T20:32:31.535054
1,9,4,2,2,2025-10-21T20:32:32.917934
1,9,5,2,2,2025-10-21T20:32:34.256332
1,9,6,2,2,2025-10-21T20:32:35.937604
1,9,7,1,1,2025-10-21T20:32:37.579905
1,9,8,2,2,2025-10-21T20:32:39.009996
1,9,9,2,2,2025-10-21T20:32:40.751365
1,9,10,2,2,2025-10-21T20:32:42.237452
1,10,1,3,3,2025-10-21T20:32:44.245217
1,10,2,3,3,2025-10-21T20:32:45.797953
1,10,3,3,3,2025-10-21T20:32:47.509799
1,10,4,4,4,2025-10-21T20:32:48.965354
1,10,5,4,4,2025-10-21T20:32:50.642956
1,10,6,4,4,2025-10-21T20:32:52.117613
1,10,7,3,3,2025-10-21T20:32:53.551302
1,10,8,3,3,2025-10-21T20:32:55.443154
1,10,9,3,3,2025-10-21T20:32:57.256629
1,10,10,3,3,2025-10-21T20:32:59.539999
1,11,1,5,5,2025-10-21T20:33:01.179625
1,11,2,5,5,2025-10-21T20:33:02.854276
1,11,3,5,5,2025-10-21T20:33:04.949274
1,11,4,5,5,2025-10-21T20:33:06.557509
1,11,5,5,5,2025-10-21T20:33:08.667786
1,11,6,5,5,2025-10-21T20:33:10.822821
1,11,7,5,5,2025-10-21T20:33:13.134367
1,11,8,5,5,2025-10-21T20:33:14.770025
1,11,9,5,5,2025-10-21T20:33:16.368194
1,11,10,5,5,2025-10-21T20:33:17.892891
1,12,1,5,5 -,2025-10-21T20:33:19.386094
1,12,2,5,5,2025-10-21T20:33:20.697238
1,12,3,5,5,2025-10-21T20:33:22.120417
1,12,4,5,5,2025-10-21T20:33:25.121248
1,12,5,5,5,2025-10-21T20:33:26.422370
1,12,6,5,5,2025-10-21T20:33:27.957692
1,12,7,5,5,2025-10-21T20:33:29.085601
1,12,8,5,5,2025-10-21T20:33:30.714252
1,12,9,5,5,2025-10-21T20:33:32.281412
1,12,10,5,5,2025-10-21T20:33:37.686396
1,13,1,4,4,2025-10-21T20:33:39.522526
1,13,2,4,4,2025-10-21T20:33:41.251874
1,13,3,5,5,2025-10-21T20:33:43.049415
1,13,4,4,4,2025-10-21T20:33:44.844297
1,13,5,5,5,2025-10-21T20:33:46.458477
1,13,6,4,4,2025-10-21T20:33:48.028160
1,13,7,4,4,2025-10-21T20:33:49.770383
1,13,8,5,5,2025-10-21T20:33:51.422702
1,13,9,4,4,2025-10-21T20:33:53.312928
1,13,10,4,4,2025-10-21T20:33:55.018359
1,14,1,5,5,2025-10-21T20:33:56.831860
1,14,2,4,4,2025-10-21T20:33:58.922803
1,14,3,4,4,2025-10-21T20:34:00.875344
1,14,4,4,4,2025-10-21T20:34:02.370700
1,14,5,4,4,2025-10-21T20:34:04.309240
1,14,6,4,4,2025-10-21T20:34:06.154647
1,14,7,5,5,2025-10-21T20:34:08.070914
1,14,8,4,4,2025-10-21T20:34:10.558628
1,14,9,4,4,2025-10-21T20:34:12.518629
1,14,10,4,4,2025-10-21T20:34:15.688841
1,15,1,0,0,2025-10-21T20:34:18.076023
1,15,2,0,0,2025-10-21T20:34:20.592187
1,15,3,0,0,2025-10-21T20:34:22.464423
1,15,4,0,0,2025-10-21T20:34:24.381638
1,15,5,1,1,2025-10-21T20:34:26.329923
1,15,6,0,0 -,2025-10-21T20:34:28.126251
1,15,7,0,0,2025-10-21T20:34:30.630459
1,15,8,0,0,2025-10-21T20:34:33.318627
1,15,9,0,0,2025-10-21T20:34:36.157294
1,15,10,0,0,2025-10-21T20:34:37.897800
1,16,1,5,5,2025-10-21T20:34:39.474986
1,16,2,5,5,2025-10-21T20:34:41.032333
1,16,3,5,5,2025-10-21T20:34:42.866868
1,16,4,5,5,2025-10-21T20:34:44.367040
1,16,5,5,5,2025-10-21T20:34:45.681051
1,16,6,5,5,2025-10-21T20:34:46.960960
1,16,7,5,5,2025-10-21T20:34:48.740933
1,16,8,5,5,2025-10-21T20:34:50.042508
1,16,9,5,5,2025-10-21T20:34:51.377887
1,16,10,5,5,2025-10-21T20:34:52.860922
1,17,1,5,5,2025-10-21T20:34:54.593853
1,17,2,5,5,2025-10-21T20:34:56.332889
1,17,3,5,5,2025-10-21T20:34:57.764648
1,17,4,5,5 Oh,2025-10-21T20:34:59.873994
1,17,5,5,5,2025-10-21T20:35:01.655141
1,17,6,5,5,2025-10-21T20:35:03.599406
1,17,7,5,5,2025-10-21T20:35:05.351969
1,17,8,5,5,2025-10-21T20:35:07.390745
1,17,9,5,5,2025-10-21T20:35:08.926450
1,17,10,5,5,2025-10-21T20:35:10.250542
1,18,1,4,4,2025-10-21T20:35:12.464275
1,18,2,3,3,2025-10-21T20:35:14.534930
1,18,3,3,3,2025-10-21T20:35:16.888892
1,18,4,3,3,2025-10-21T20:35:19.975284
1,18,5,4,4,2025-10-21T20:35:22.733746
1,18,6,3,3,2025-10-21T20:35:24.661509
1,18,7,3,3,2025-10-21T20:35:27.153758
1,18,8,4,4,2025-10-21T20:35:29.815778
1,18,9,4,4,2025-10-21T20:35:32.496562
1,18,10,3,3,2025-10-21T20:35:34.888196
1,19,1,4,4,2025-10-21T20:35:36.779184
1,19,2,3,3,2025-10-21T20:35:38.726395
1,19,3,4,4,2025-10-21T20:35:40.568783
1,19,4,4,4,2025-10-21T20:35:42.411289
1,19,5,4,4,2025-10-21T20:35:44.771124
1,19,6,4,4,2025-10-21T20:35:46.621861
1,19,7,4,4,2025-10-21T20:35:49.035700
1,19,8,4,4,2025-10-21T20:35:50.850162
1,19,9,2,2,2025-10-21T20:35:52.710477
1,19,10,4,4,2025-10-21T20:35:54.698083
1,20,1,2,2,2025-10-21T20:36:03.813268
1,20,2,2,2,2025-10-21T20:36:05.350446
1,20,3,2,2,2025-10-21T20:36:07.460226
1,20,4,2,2,2025-10-21T20:36:09.957658
1,20,5,2,2,2025-10-21T20:36:12.510789
1,20,6,2,2,2025-10-21T20:36:14.768111
1,20,7,2,2,2025-10-21T20:36:16.615085
1,20,8,2,2,2025-10-21T20:36:18.524800
1,20,9,3,3,2025-10-21T20:36:20.710690
1,20,10,2,2,2025-10-21T20:36:22.682671
1,21,1,5,5,2025-10-21T20:36:24.292389
1,21,2,5,5,2025-10-21T20:36:26.037058
1,21,3,5,5,2025-10-21T20:36:27.524773
1,21,4,5,5,2025-10-21T20:36:29.022798
1,21,5,5,5,2025-10-21T20:36:30.846813
1,21,6,5,5,2025-10-21T20:36:32.663242
1,21,7,5,5,2025-10-21T20:36:34.241665
1,21,8,5,5,2025-10-21T20:36:36.376833
1,21,9,5,5,2025-10-21T20:36:38.527315
1,21,10,5,5,2025-10-21T20:36:40.063723
1,22,1,5,5,2025-10-21T20:36:41.497420
1,22,2,5,5,2025-10-21T20:36:42.904326
1,22,3,5,5,2025-10-21T20:36:44.463113
1,22,4,4,4,2025-10-21T20:36:46.170118
1,22,5,5,5,2025-10-21T20:36:47.478556
1,22,6,5,5,2025-10-21T20:36:48.805811
1,22,7,5,5,2025-10-21T20:36:50.603723
1,22,8,5,5,2025-10-21T20:36:52.609768
1,22,9,4,4,2025-10-21T20:36:55.084691
1,22,10,5,5,2025-10-21T20:36:56.873221
1,23,1,4,4,2025-10-21T20:36:58.581842
1,23,2,4,4,2025-10-21T20:37:00.543605
1,23,3,4,4,2025-10-21T20:37:02.459064
1,23,4,4,4,2025-10-21T20:37:04.744199
1,23,5,4,4,2025-10-21T20:37:06.277981
1,23,6,4,4,2025-10-21T20:37:08.840225
1,23,7,4,4,2025-10-21T20:37:26.249348
1,23,8,4,4,2025-10-21T20:37:28.396489
1,23,9,4,4,2025-10-21T20:37:30.138294
1,23,10,4,4,2025-10-21T20:37:32.039576
1,24,1,0,0,2025-10-21T20:37:33.416673
1,24,2,0,0,2025-10-21T20:37:35.109415
1,24,3,0,0,2025-10-21T20:37:36.588829
1,24,4,0,0,2025-10-21T20:37:38.432896
1,24,5,0,0,2025-10-21T20:37:40.173419
1,24,6,0,0,2025-10-21T20:37:41.913660
