persona_id,question_id,run_index,rating,collected_at
0,16,3,0,2025-10-15T14:08:45.227807
0,16,4,0,2025-10-15T14:08:45.456533
0,16,5,0,2025-10-15T14:08:45.687476
0,16,6,0,2025-10-15T14:08:45.918522
0,16,7,0,2025-10-15T14:08:46.149388
0,16,8,0,2025-10-15T14:08:46.378103
0,16,9,0,2025-10-15T14:08:46.605938
0,16,10,0,2025-10-15T14:08:46.834944
0,17,1,0,2025-10-15T14:08:47.348791
0,17,2,0,2025-10-15T14:08:47.576190
0,17,3,0,2025-10-15T14:08:47.805541
0,17,4,0,2025-10-15T14:08:48.037202
0,17,5,0,2025-10-15T14:08:48.267156
0,17,6,0,2025-10-15T14:08:48.495487
0,17,7,0,2025-10-15T14:08:48.725335
0,17,8,0,2025-10-15T14:08:48.956943
0,17,9,0,2025-10-15T14:08:49.187673
0,17,10,0,2025-10-15T14:08:49.418155
0,18,1,5,2025-10-15T14:08:49.867248
0,18,2,5,2025-10-15T14:08:50.098322
0,18,3,5,2025-10-15T14:08:50.329283
0,18,4,5,2025-10-15T14:08:50.559890
0,18,5,5,2025-10-15T14:08:50.791315
0,18,6,5,2025-10-15T14:08:51.022926
0,18,7,5,2025-10-15T14:08:51.254547
0,18,8,5,2025-10-15T14:08:51.485347
0,18,9,5,2025-10-15T14:08:51.716480
0,18,10,5,2025-10-15T14:08:51.951303
0,19,1,-1,2025-10-15T14:08:52.401058
0,19,2,-1,2025-10-15T14:08:52.630130
0,19,3,-1,2025-10-15T14:08:52.859375
0,19,4,-1,2025-10-15T14:08:53.090858
0,19,5,-1,2025-10-15T14:08:53.319842
0,19,6,-1,2025-10-15T14:08:53.548313
0,19,7,-1,2025-10-15T14:08:53.775675
0,19,8,-1,2025-10-15T14:08:54.003815
0,19,9,-1,2025-10-15T14:08:54.232391
0,19,10,-1,2025-10-15T14:08:54.460171
0,20,1,0,2025-10-15T14:08:54.913367
0,20,2,0,2025-10-15T14:08:55.141393
0,20,3,0,2025-10-15T14:08:55.369374
0,20,4,0,2025-10-15T14:08:55.597286
0,20,5,0,2025-10-15T14:08:55.824903
0,20,6,0,2025-10-15T14:08:56.053133
0,20,7,0,2025-10-15T14:08:56.281051
0,20,8,0,2025-10-15T14:08:56.508875
0,20,9,0,2025-10-15T14:08:56.736896
0,20,10,0,2025-10-15T14:08:56.965593
0,21,1,0,2025-10-15T14:08:57.421801
0,21,2,0,2025-10-15T14:08:57.648918
0,21,3,0,2025-10-15T14:08:57.877115
0,21,4,0,2025-10-15T14:08:58.104884
0,21,5,0,2025-10-15T14:08:58.329341
0,21,6,0,2025-10-15T14:08:58.553392
0,21,7,0,2025-10-15T14:08:58.779398
0,21,8,5,2025-10-15T14:08:59.008078
0,21,9,0,2025-10-15T14:08:59.236326
0,21,10,0,2025-10-15T14:08:59.464733
0,22,1,5,2025-10-15T14:08:59.921866
0,22,2,5,2025-10-15T14:09:00.150356
0,22,3,5,2025-10-15T14:09:00.379658
0,22,4,5,2025-10-15T14:09:00.608228
0,22,5,5,2025-10-15T14:09:00.836242
0,22,6,5,2025-10-15T14:09:01.064322
0,22,7,5,2025-10-15T14:09:01.292596
0,22,8,5,2025-10-15T14:09:01.520136
0,22,9,5,2025-10-15T14:09:01.748088
0,22,10,5,2025-10-15T14:09:01.975986
0,23,1,5,2025-10-15T14:09:02.436708
0,23,2,5,2025-10-15T14:09:02.664259
0,23,3,5,2025-10-15T14:09:02.892216
0,23,4,5,2025-10-15T14:09:03.120130
0,23,5,5,2025-10-15T14:09:03.348041
0,23,6,5,2025-10-15T14:09:03.575824
0,23,7,5,2025-10-15T14:09:03.817702
0,23,8,5,2025-10-15T14:09:04.047348
0,23,9,5,2025-10-15T14:09:04.275371
0,23,10,5,2025-10-15T14:09:04.503557
0,24,1,5,2025-10-15T14:09:04.964880
0,24,2,5,2025-10-15T14:09:05.192516
0,24,3,5,2025-10-15T14:09:05.420136
0,24,4,5,2025-10-15T14:09:05.646992
0,24,5,5,2025-10-15T14:09:05.876415
0,24,6,5,2025-10-15T14:09:06.106459
0,24,7,5,2025-10-15T14:09:06.336498
0,24,8,5,2025-10-15T14:09:06.565726
0,24,9,5,2025-10-15T14:09:06.795436
0,24,10,5,2025-10-15T14:09:07.024141
0,25,1,0,2025-10-15T14:09:07.490517
0,25,2,0,2025-10-15T14:09:07.722561
0,25,3,0,2025-10-15T14:09:07.951969
0,25,4,0,2025-10-15T14:09:08.183513
0,25,5,0,2025-10-15T14:09:08.413015
0,25,6,0,2025-10-15T14:09:08.642109
0,25,7,0,2025-10-15T14:09:08.873224
0,25,8,0,2025-10-15T14:09:09.104377
0,25,9,0,2025-10-15T14:09:09.334607
0,25,10,0,2025-10-15T14:09:09.566244
0,26,1,0,2025-10-15T14:09:10.031368
0,26,2,0,2025-10-15T14:09:10.260749
0,26,3,0,2025-10-15T14:09:10.490222
0,26,4,0,2025-10-15T14:09:10.719698
0,26,5,0,2025-10-15T14:09:10.948919
0,26,6,0,2025-10-15T14:09:11.178336
0,26,7,0,2025-10-15T14:09:11.410203
0,26,8,0,2025-10-15T14:09:11.640048
0,26,9,0,2025-10-15T14:09:11.868913
0,26,10,0,2025-10-15T14:09:12.094780
0,27,1,0,2025-10-15T14:09:12.560694
0,27,2,0,2025-10-15T14:09:12.790320
0,27,3,0,2025-10-15T14:09:13.021277
0,27,4,0,2025-10-15T14:09:13.253907
0,27,5,0,2025-10-15T14:09:13.486228
0,27,6,0,2025-10-15T14:09:13.723389
0,27,7,0,2025-10-15T14:09:13.962828
0,27,8,0,2025-10-15T14:09:14.200339
0,27,9,0,2025-10-15T14:09:14.433377
0,27,10,0,2025-10-15T14:09:14.666574
0,28,1,0,2025-10-15T14:09:15.141583
0,28,2,0,2025-10-15T14:09:15.374897
0,28,3,0,2025-10-15T14:09:15.607415
0,28,4,0,2025-10-15T14:09:15.842511
0,28,5,0,2025-10-15T14:09:16.076274
0,28,6,0,2025-10-15T14:09:16.310860
0,28,7,0,2025-10-15T14:09:16.547917
0,28,8,0,2025-10-15T14:09:16.781231
0,28,9,0,2025-10-15T14:09:17.017867
0,28,10,0,2025-10-15T14:09:17.249809
0,29,1,0,2025-10-15T14:09:17.719646
0,29,2,0,2025-10-15T14:09:17.949178
0,29,3,0,2025-10-15T14:09:18.180478
0,29,4,0,2025-10-15T14:09:18.411562
0,29,5,0,2025-10-15T14:09:18.643075
0,29,6,0,2025-10-15T14:09:18.874530
0,29,7,0,2025-10-15T14:09:19.105962
0,29,8,0,2025-10-15T14:09:19.336775
0,29,9,0,2025-10-15T14:09:19.568023
0,29,10,0,2025-10-15T14:09:19.799016
0,30,1,0,2025-10-15T14:09:20.270530
0,30,2,5,2025-10-15T14:09:20.504689
0,30,3,5,2025-10-15T14:09:20.735570
0,30,4,5,2025-10-15T14:09:20.968394
0,30,5,0,2025-10-15T14:09:21.199515
0,30,6,5,2025-10-15T14:09:21.430534
0,30,7,5,2025-10-15T14:09:21.661497
0,30,8,5,2025-10-15T14:09:21.892373
0,30,9,5,2025-10-15T14:09:22.123664
0,30,10,5,2025-10-15T14:09:22.354422
0,31,1,0,2025-10-15T14:09:22.900246
0,31,2,0,2025-10-15T14:09:23.129256
0,31,3,0,2025-10-15T14:09:23.359997
0,31,4,0,2025-10-15T14:09:23.591556
0,31,5,0,2025-10-15T14:09:23.822591
0,31,6,0,2025-10-15T14:09:24.055657
0,31,7,0,2025-10-15T14:09:24.286766
0,31,8,0,2025-10-15T14:09:24.516764
0,31,9,0,2025-10-15T14:09:24.747535
0,31,10,0,2025-10-15T14:09:24.978194
0,32,1,0,2025-10-15T14:09:25.444026
0,32,2,0,2025-10-15T14:09:25.674024
0,32,3,0,2025-10-15T14:09:25.904142
0,32,4,0,2025-10-15T14:09:26.134584
0,32,5,0,2025-10-15T14:09:26.365238
0,32,6,0,2025-10-15T14:09:26.595239
0,32,7,0,2025-10-15T14:09:26.824331
0,32,8,-1,2025-10-15T14:09:27.053367
0,32,9,-1,2025-10-15T14:09:27.283438
0,32,10,0,2025-10-15T14:09:27.515376
1,1,1,5,2025-10-15T14:09:28.210163
1,1,2,5,2025-10-15T14:09:28.440445
1,1,3,5,2025-10-15T14:09:28.671053
1,1,4,5,2025-10-15T14:09:28.901695
1,1,5,5,2025-10-15T14:09:29.132305
1,1,6,5,2025-10-15T14:09:29.363139
1,1,7,5,2025-10-15T14:09:29.594165
1,1,8,5,2025-10-15T14:09:29.826060
1,1,9,5,2025-10-15T14:09:30.057862
1,1,10,5,2025-10-15T14:09:30.288960
1,2,1,5,2025-10-15T14:09:30.834868
1,2,2,5,2025-10-15T14:09:31.066729
1,2,3,5,2025-10-15T14:09:31.297550
1,2,4,5,2025-10-15T14:09:31.528243
1,2,5,5,2025-10-15T14:09:31.759063
1,2,6,5,2025-10-15T14:09:31.988997
1,2,7,5,2025-10-15T14:09:32.218846
1,2,8,5,2025-10-15T14:09:32.449230
1,2,9,5,2025-10-15T14:09:32.681742
1,2,10,5,2025-10-15T14:09:32.912408
1,3,1,5,2025-10-15T14:09:33.458395
1,3,2,5,2025-10-15T14:09:33.688770
1,3,3,5,2025-10-15T14:09:33.918124
1,3,4,5,2025-10-15T14:09:34.147933
1,3,5,5,2025-10-15T14:09:34.380332
1,3,6,5,2025-10-15T14:09:34.612415
1,3,7,5,2025-10-15T14:09:34.846866
1,3,8,5,2025-10-15T14:09:35.092339
1,3,9,5,2025-10-15T14:09:35.337151
1,3,10,5,2025-10-15T14:09:35.575147
1,4,1,5,2025-10-15T14:09:36.127359
1,4,2,5,2025-10-15T14:09:36.361028
1,4,3,5,2025-10-15T14:09:36.593281
1,4,4,5,2025-10-15T14:09:36.832182
1,4,5,5,2025-10-15T14:09:37.081329
1,4,6,5,2025-10-15T14:09:37.325721
1,4,7,5,2025-10-15T14:09:37.572134
1,4,8,5,2025-10-15T14:09:37.818544
1,4,9,5,2025-10-15T14:09:38.068593
1,4,10,5,2025-10-15T14:09:38.322815
1,5,1,5,2025-10-15T14:09:38.903114
1,5,2,5,2025-10-15T14:09:39.150601
1,5,3,5,2025-10-15T14:09:39.390603
1,5,4,5,2025-10-15T14:09:39.624416
1,5,5,5,2025-10-15T14:09:39.855276
1,5,6,5,2025-10-15T14:09:40.085358
1,5,7,5,2025-10-15T14:09:40.315515
1,5,8,5,2025-10-15T14:09:40.546238
1,5,9,5,2025-10-15T14:09:40.776618
1,5,10,5,2025-10-15T14:09:41.006702
1,6,1,0,2025-10-15T14:09:41.541542
1,6,2,0,2025-10-15T14:09:41.771667
1,6,3,0,2025-10-15T14:09:42.003895
1,6,4,0,2025-10-15T14:09:42.235137
1,6,5,0,2025-10-15T14:09:42.464419
1,6,6,0,2025-10-15T14:09:42.694461
1,6,7,0,2025-10-15T14:09:42.923836
1,6,8,0,2025-10-15T14:09:43.154623
1,6,9,0,2025-10-15T14:09:43.385767
1,6,10,0,2025-10-15T14:09:43.615507
1,7,1,5,2025-10-15T14:09:44.149660
1,7,2,5,2025-10-15T14:09:44.379643
1,7,3,5,2025-10-15T14:09:44.608932
1,7,4,5,2025-10-15T14:09:44.839502
1,7,5,5,2025-10-15T14:09:45.070590
1,7,6,5,2025-10-15T14:09:45.307198
1,7,7,5,2025-10-15T14:09:45.548255
1,7,8,5,2025-10-15T14:09:45.784027
1,7,9,5,2025-10-15T14:09:46.020308
1,7,10,5,2025-10-15T14:09:46.261958
1,8,1,4,2025-10-15T14:09:46.791775
1,8,2,4,2025-10-15T14:09:47.024465
1,8,3,4,2025-10-15T14:09:47.255784
1,8,4,4,2025-10-15T14:09:47.486180
1,8,5,4,2025-10-15T14:09:47.717079
1,8,6,4,2025-10-15T14:09:47.949005
1,8,7,4,2025-10-15T14:09:48.181097
1,8,8,4,2025-10-15T14:09:48.413798
1,8,9,4,2025-10-15T14:09:48.645045
1,8,10,4,2025-10-15T14:09:48.875841
1,9,1,5,2025-10-15T14:09:49.408006
1,9,2,5,2025-10-15T14:09:49.640114
1,9,3,5,2025-10-15T14:09:49.872509
1,9,4,5,2025-10-15T14:09:50.105181
1,9,5,5,2025-10-15T14:09:50.337859
1,9,6,5,2025-10-15T14:09:50.570683
1,9,7,5,2025-10-15T14:09:50.804054
1,9,8,5,2025-10-15T14:09:51.037896
1,9,9,5,2025-10-15T14:09:51.270188
1,9,10,5,2025-10-15T14:09:51.504789
1,10,1,0,2025-10-15T14:09:52.038461
1,10,2,0,2025-10-15T14:09:52.273327
1,10,3,0,2025-10-15T14:09:52.507550
1,10,4,0,2025-10-15T14:09:52.740229
1,10,5,0,2025-10-15T14:09:52.973049
1,10,6,0,2025-10-15T14:09:53.206086
1,10,7,0,2025-10-15T14:09:53.439667
1,10,8,0,2025-10-15T14:09:53.673139
1,10,9,0,2025-10-15T14:09:53.907215
1,10,10,0,2025-10-15T14:09:54.141218
1,11,1,5,2025-10-15T14:09:54.669969
1,11,2,5,2025-10-15T14:09:54.902954
1,11,3,5,2025-10-15T14:09:55.136130
1,11,4,5,2025-10-15T14:09:55.369058
1,11,5,5,2025-10-15T14:09:55.602320
1,11,6,5,2025-10-15T14:09:55.835376
1,11,7,5,2025-10-15T14:09:56.068293
1,11,8,5,2025-10-15T14:09:56.300281
1,11,9,5,2025-10-15T14:09:56.534055
1,11,10,5,2025-10-15T14:09:56.768326
1,12,1,5,2025-10-15T14:09:57.298219
1,12,2,5,2025-10-15T14:09:57.532128
1,12,3,5,2025-10-15T14:09:57.765757
1,12,4,5,2025-10-15T14:09:57.999329
1,12,5,5,2025-10-15T14:09:58.232470
1,12,6,5,2025-10-15T14:09:58.465708
1,12,7,5,2025-10-15T14:09:58.699249
1,12,8,5,2025-10-15T14:09:58.932548
1,12,9,5,2025-10-15T14:09:59.166680
1,12,10,5,2025-10-15T14:09:59.400845
1,13,1,5,2025-10-15T14:09:59.929146
1,13,2,5,2025-10-15T14:10:00.162392
1,13,3,5,2025-10-15T14:10:00.396202
1,13,4,5,2025-10-15T14:10:00.629428
1,13,5,5,2025-10-15T14:10:00.861105
1,13,6,5,2025-10-15T14:10:01.094648
1,13,7,5,2025-10-15T14:10:01.328833
1,13,8,5,2025-10-15T14:10:01.562856
1,13,9,5,2025-10-15T14:10:01.796863
1,13,10,5,2025-10-15T14:10:02.031510
1,14,1,0,2025-10-15T14:10:02.559957
1,14,2,0,2025-10-15T14:10:02.793870
1,14,3,5,2025-10-15T14:10:03.027158
1,14,4,5,2025-10-15T14:10:03.259677
1,14,5,0,2025-10-15T14:10:03.491279
1,14,6,0,2025-10-15T14:10:03.724388
1,14,7,5,2025-10-15T14:10:03.958178
1,14,8,0,2025-10-15T14:10:04.192586
1,14,9,5,2025-10-15T14:10:04.427212
1,14,10,5,2025-10-15T14:10:04.661564
1,15,1,5,2025-10-15T14:10:05.190131
1,15,2,5,2025-10-15T14:10:05.424331
1,15,3,5,2025-10-15T14:10:05.657794
1,15,4,5,2025-10-15T14:10:05.891313
1,15,5,5,2025-10-15T14:10:06.124576
1,15,6,5,2025-10-15T14:10:06.358496
1,15,7,5,2025-10-15T14:10:06.592163
1,15,8,5,2025-10-15T14:10:06.826039
1,15,9,5,2025-10-15T14:10:07.059475
1,15,10,5,2025-10-15T14:10:07.294046
1,16,1,0,2025-10-15T14:10:07.821157
1,16,2,0,2025-10-15T14:10:08.055121
1,16,3,0,2025-10-15T14:10:08.287259
1,16,4,0,2025-10-15T14:10:08.520882
1,16,5,0,2025-10-15T14:10:08.754550
1,16,6,0,2025-10-15T14:10:08.987681
1,16,7,0,2025-10-15T14:10:09.221936
1,16,8,0,2025-10-15T14:10:09.455818
1,16,9,0,2025-10-15T14:10:09.689275
1,16,10,0,2025-10-15T14:10:09.923637
1,17,1,-1,2025-10-15T14:10:10.449051
1,17,2,-1,2025-10-15T14:10:10.682505
1,17,3,-1,2025-10-15T14:10:10.915483
1,17,4,-1,2025-10-15T14:10:11.148718
1,17,5,-1,2025-10-15T14:10:11.382336
1,17,6,-1,2025-10-15T14:10:11.615095
1,17,7,-1,2025-10-15T14:10:11.848895
1,17,8,-1,2025-10-15T14:10:12.082254
1,17,9,-1,2025-10-15T14:10:12.315212
1,17,10,-1,2025-10-15T14:10:12.548679
1,18,1,-1,2025-10-15T14:10:13.000080
1,18,2,-1,2025-10-15T14:10:13.233539
1,18,3,-1,2025-10-15T14:10:13.467176
1,18,4,-1,2025-10-15T14:10:13.700820
1,18,5,-1,2025-10-15T14:10:13.934573
1,18,6,-1,2025-10-15T14:10:14.168503
1,18,7,-1,2025-10-15T14:10:14.402484
1,18,8,-1,2025-10-15T14:10:14.636318
1,18,9,-1,2025-10-15T14:10:14.869762
1,18,10,-1,2025-10-15T14:10:15.107119
1,19,1,-1,2025-10-15T14:10:15.589770
1,19,2,-1,2025-10-15T14:10:15.830294
1,19,3,-1,2025-10-15T14:10:16.065962
1,19,4,-1,2025-10-15T14:10:16.299612
1,19,5,-1,2025-10-15T14:10:16.532469
1,19,6,-1,2025-10-15T14:10:16.765087
1,19,7,-1,2025-10-15T14:10:16.996963
1,19,8,-1,2025-10-15T14:10:17.228193
1,19,9,-1,2025-10-15T14:10:17.460103
1,19,10,-1,2025-10-15T14:10:17.692001
1,20,1,-1,2025-10-15T14:10:18.141611
1,20,2,-1,2025-10-15T14:10:18.375958
1,20,3,-1,2025-10-15T14:10:18.608863
1,20,4,-1,2025-10-15T14:10:18.844829
1,20,5,-1,2025-10-15T14:10:19.079269
1,20,6,-1,2025-10-15T14:10:19.312824
1,20,7,-1,2025-10-15T14:10:19.546301
1,20,8,-1,2025-10-15T14:10:19.778698
1,20,9,-1,2025-10-15T14:10:20.011567
1,20,10,-1,2025-10-15T14:10:20.244377
1,21,1,-1,2025-10-15T14:10:20.696101
1,21,2,-1,2025-10-15T14:10:20.928214
1,21,3,-1,2025-10-15T14:10:21.161003
1,21,4,-1,2025-10-15T14:10:21.393793
1,21,5,-1,2025-10-15T14:10:21.626498
1,21,6,-1,2025-10-15T14:10:21.860040
1,21,7,-1,2025-10-15T14:10:22.093440
1,21,8,-1,2025-10-15T14:10:22.327126
1,21,9,-1,2025-10-15T14:10:22.560943
1,21,10,-1,2025-10-15T14:10:22.794353
1,22,1,-1,2025-10-15T14:10:23.246065
1,22,2,-1,2025-10-15T14:10:23.480625
1,22,3,-1,2025-10-15T14:10:23.715099
1,22,4,-1,2025-10-15T14:10:23.946924
1,22,5,-1,2025-10-15T14:10:24.179198
1,22,6,-1,2025-10-15T14:10:24.415886
1,22,7,-1,2025-10-15T14:10:24.650779
1,22,8,-1,2025-10-15T14:10:24.885316
1,22,9,-1,2025-10-15T14:10:25.118952
1,22,10,-1,2025-10-15T14:10:25.354747
1,23,1,-1,2025-10-15T14:10:25.807350
1,23,2,-1,2025-10-15T14:10:26.052836
1,23,3,-1,2025-10-15T14:10:26.292061
1,23,4,-1,2025-10-15T14:10:26.529224
1,23,5,-1,2025-10-15T14:10:26.764328
1,23,6,-1,2025-10-15T14:10:27.004237
1,23,7,-1,2025-10-15T14:10:27.240749
1,23,8,-1,2025-10-15T14:10:27.474850
1,23,9,-1,2025-10-15T14:10:27.707151
1,23,10,-1,2025-10-15T14:10:27.939383
1,24,1,-1,2025-10-15T14:10:28.390791
1,24,2,-1,2025-10-15T14:10:28.625009
1,24,3,-1,2025-10-15T14:10:28.859164
1,24,4,-1,2025-10-15T14:10:29.093304
1,24,5,-1,2025-10-15T14:10:29.326998
1,24,6,-1,2025-10-15T14:10:29.560825
1,24,7,-1,2025-10-15T14:10:29.795374
1,24,8,-1,2025-10-15T14:10:30.030218
1,24,9,-1,2025-10-15T14:10:30.264762
1,24,10,-1,2025-10-15T14:10:30.499831
1,25,1,-1,2025-10-15T14:10:30.953861
1,25,2,-1,2025-10-15T14:10:31.190253
1,25,3,-1,2025-10-15T14:10:31.426404
1,25,4,-1,2025-10-15T14:10:31.661822
1,25,5,-1,2025-10-15T14:10:31.897142
1,25,6,-1,2025-10-15T14:10:32.132645
1,25,7,-1,2025-10-15T14:10:32.367281
1,25,8,-1,2025-10-15T14:10:32.600863
1,25,9,-1,2025-10-15T14:10:32.836591
1,25,10,-1,2025-10-15T14:10:33.073082
1,26,1,-1,2025-10-15T14:10:33.527225
1,26,2,-1,2025-10-15T14:10:33.763702
1,26,3,-1,2025-10-15T14:10:34.000497
1,26,4,-1,2025-10-15T14:10:34.236885
1,26,5,-1,2025-10-15T14:10:34.473224
1,26,6,-1,2025-10-15T14:10:34.709320
1,26,7,-1,2025-10-15T14:10:34.944785
