persona_id,question_id,average_score,standard_deviation
3,16,5.0,0.0
3,17,5.0,0.0
3,18,4.0,0.0
3,19,4.0,0.0
3,20,4.0,0.0
3,21,5.0,0.0
3,22,3.0,0.0
3,23,3.0,0.0
3,24,3.0,0.0
3,25,3.0,0.0
3,26,5.0,0.0
3,27,4.0,0.0
3,28,3.0,0.0
3,29,2.0,0.0
3,30,3.0,0.0
4,1,3.0,0.0
4,2,4.0,0.0
4,3,2.0,0.0
4,4,3.0,0.0
4,5,2.1,0.31622776601683794
4,6,4.0,0.0
4,7,3.0,0.0
4,8,3.0,0.0
4,9,3.0,0.0
4,10,2.0,0.0
4,11,3.0,0.0
4,12,3.0,0.0
4,13,3.2,0.4216370213557839
4,14,3.0,0.0
4,15,2.0,0.0
4,16,3.0,0.0
4,17,4.0,0.0
4,18,3.0,0.0
4,19,3.2,0.4216370213557839
4,20,2.0,0.0
4,21,4.0,0.0
4,22,3.0,0.0
4,23,3.7,0.48304589153964794
4,24,3.0,0.0
4,25,2.0,0.0
4,26,2.0,0.0
4,27,3.0,0.0
4,28,2.0,0.0
4,29,2.0,0.0
4,30,2.0,0.0
5,1,2.0,0.0
5,2,2.0,0.0
5,3,0.0,0.0
5,4,1.0,0.0
5,5,0.0,0.0
5,6,2.0,0.0
5,7,2.0,0.0
5,8,1.6,0.5163977794943223
5,9,0.0,0.0
5,10,0.0,0.0
5,11,1.0,0.0
5,12,3.1,0.31622776601683794
5,13,0.0,0.0
5,14,2.0,0.0
5,15,0.0,0.0
5,16,3.0,0.0
5,17,4.0,0.0
5,18,3.5,0.5270462766947299
5,19,4.0,0.0
5,20,3.0,0.0
5,21,5.0,0.0
5,22,3.0,0.0
5,23,3.0,0.0
5,24,2.6,0.5163977794943223
5,25,2.0,0.0
5,26,3.0,0.0
5,27,3.0,0.0
5,28,4.0,0.0
5,29,2.0,0.0
5,30,3.0,0.0
6,1,5.0,0.0
6,2,4.0,0.0
6,3,2.0,0.0
6,4,2.0,0.0
6,5,1.0,0.0
6,6,5.0,0.0
6,7,4.0,0.0
6,8,3.0,0.0
6,9,2.0,0.0
6,10,2.0,0.0
6,11,4.0,0.0
6,12,5.0,0.0
6,13,2.0,0.0
6,14,3.0,0.0
6,15,2.0,0.0
6,16,4.0,0.0
6,17,5.0,0.0
6,18,4.0,0.0
6,19,4.0,0.0
6,20,3.0,0.0
6,21,5.0,0.0
6,22,4.0,0.0
6,23,3.0,0.0
6,24,2.0,0.0
6,25,2.0,0.0
6,26,5.0,0.0
6,27,4.0,0.0
6,28,3.1,0.31622776601683794
6,29,2.0,0.0
6,30,3.0,0.0
7,1,4.0,0.0
7,2,4.0,0.0
7,3,2.0,0.0
7,4,2.0,0.0
7,5,2.0,0.0
7,6,4.0,0.0
7,7,4.0,0.0
7,8,3.0,0.0
7,9,2.1,0.31622776601683794
7,10,3.0,0.0
7,11,4.0,0.0
7,12,5.0,0.0
7,13,3.0,0.0
7,14,3.0,0.0
7,15,2.0,0.0
7,16,4.0,0.0
7,17,5.0,0.0
7,18,4.0,0.0
7,19,3.0,0.0
7,20,3.0,0.0
7,21,5.0,0.0
7,22,4.0,0.0
7,23,3.0,0.0
7,24,2.0,0.0
7,25,3.0,0.0
7,26,3.0,0.0
7,27,4.0,0.0
7,28,2.2,0.4216370213557839
7,29,2.0,0.0
7,30,2.2,0.4216370213557839
8,1,3.0,0.0
8,2,3.0,0.0
8,3,3.0,0.0
8,4,2.0,0.0
8,5,0.0,0.0
8,6,3.0,0.0
8,7,3.0,0.0
8,8,2.0,0.0
8,9,2.0,0.0
8,10,1.0,0.0
8,11,2.0,0.0
8,12,3.0,0.0
8,13,2.0,0.0
8,14,3.0,0.0
8,15,2.0,0.0
8,16,3.0,0.0
8,17,4.0,0.0
8,18,5.0,0.0
8,19,5.0,0.0
8,20,3.0,0.0
8,21,5.0,0.0
8,22,3.0,0.0
8,23,3.0,0.0
8,24,4.0,0.0
8,25,3.0,0.0
8,26,5.0,0.0
8,27,2.0,0.0
8,28,4.0,0.0
8,29,3.0,0.0
8,30,3.0,0.0
9,1,3.0,0.0
9,2,4.0,0.0
9,3,1.0,0.0
9,4,2.0,0.0
9,5,2.0,0.0
9,6,3.0,0.0
9,7,3.0,0.0
9,8,3.0,0.0
9,9,2.0,0.0
9,10,2.0,0.0
9,11,3.0,0.0
9,12,3.0,0.0
9,13,3.0,0.0
9,14,3.0,0.0
9,15,2.0,0.0
9,16,3.0,0.0
9,17,3.0,0.0
9,18,4.0,0.0
9,19,2.0,0.0
9,20,2.0,0.0
9,21,5.0,0.0
9,22,2.0,0.0
9,23,2.0,0.0
9,24,2.0,0.0
9,25,2.0,0.0
9,26,2.0,0.0
9,27,3.0,0.0
9,28,2.0,0.0
9,29,2.0,0.0
9,30,3.0,0.0
10,1,4.0,0.0
10,2,4.0,0.0
10,3,2.0,0.0
10,4,2.0,0.0
10,5,1.9,0.31622776601683794
10,6,4.0,0.0
10,7,3.0,0.0
10,8,2.0,0.0
10,9,2.0,0.0
10,10,2.1,0.31622776601683794
10,11,3.0,0.0
10,12,5.0,0.0
10,13,2.0,0.0
10,14,3.0,0.0
10,15,1.0,0.0
10,16,4.0,0.0
10,17,4.1,0.31622776601683794
10,18,4.0,0.0
10,19,3.0,0.0
10,20,3.0,0.0
10,21,5.0,0.0
10,22,4.0,0.0
10,23,3.0,0.0
10,24,2.0,0.0
10,25,2.0,0.0
10,26,5.0,0.0
10,27,4.0,0.0
10,28,2.0,0.0
10,29,2.0,0.0
10,30,2.0,0.0
11,1,4.0,0.0
11,2,4.0,0.0
11,3,2.0,0.0
11,4,2.0,0.0
11,5,2.0,0.0
11,6,4.0,0.0
11,7,3.0,0.0
11,8,2.0,0.0
11,9,2.0,0.0
11,10,2.0,0.0
11,11,4.0,0.0
11,12,4.0,0.0
11,13,2.0,0.0
11,14,3.0,0.0
11,15,0.0,0.0
11,16,4.0,0.0
11,17,5.0,0.0
11,18,3.0,0.0
11,19,3.0,0.0
11,20,2.0,0.0
11,21,5.0,0.0
11,22,3.0,0.0
11,23,3.0,0.0
11,24,0.0,0.0
11,25,2.0,0.0
11,26,3.0,0.0
11,27,3.0,0.0
11,28,3.0,0.0
11,29,2.0,0.0
11,30,2.0,0.0
12,1,5.0,0.0
12,2,4.0,0.0
12,3,1.0,0.0
12,4,1.7,0.48304589153964794
12,5,0.0,0.0
12,6,5.0,0.0
12,7,4.0,0.0
12,8,2.0,0.0
12,9,2.0,0.0
12,10,2.0,0.0
12,11,4.0,0.0
12,12,5.0,0.0
12,13,2.0,0.0
12,14,3.0,0.0
12,15,2.8,0.4216370213557839
12,16,5.0,0.0
12,17,5.0,0.0
12,18,3.0,0.0
12,19,4.0,0.0
12,20,3.0,0.0
12,21,5.0,0.0
12,22,5.0,0.0
12,23,3.0,0.0
12,24,2.8,0.4216370213557839
12,25,2.0,0.0
12,26,5.0,0.0
12,27,4.0,0.0
12,28,3.0,0.0
12,29,2.0,0.0
12,30,3.0,0.0
13,1,4.0,0.0
13,2,5.0,0.0
13,3,0.2,0.42163702135578396
13,4,2.0,0.0
13,5,1.0,0.0
13,6,4.0,0.0
13,7,4.0,0.0
13,8,2.0,0.0
13,9,1.0,0.0
13,10,2.0,0.0
13,11,4.0,0.0
13,12,5.0,0.0
13,13,2.0,0.0
13,14,2.3,0.48304589153964794
13,15,0.0,0.0
13,16,4.0,0.0
13,17,4.1,0.31622776601683794
13,18,3.0,0.0
13,19,2.0,0.0
13,20,2.0,0.0
13,21,5.0,0.0
13,22,3.4,0.5163977794943223
13,23,2.0,0.0
13,24,0.0,0.0
13,25,2.0,0.0
13,26,5.0,0.0
13,27,4.0,0.0
13,28,1.0,0.0
13,29,1.2,0.42163702135578396
13,30,2.0,0.0
14,1,5.0,0.0
14,2,4.0,0.0
14,3,2.0,0.0
14,4,3.0,0.0
14,5,2.0,0.0
14,6,4.7,0.48304589153964794
14,7,5.0,0.0
14,8,5.0,0.0
14,9,2.0,0.0
14,10,3.4,0.8432740427115679
14,11,5.0,0.0
14,12,5.0,0.0
14,13,5.0,0.0
14,14,3.0,0.0
14,15,2.0,0.0
14,16,4.2,0.4216370213557839
14,17,5.0,0.0
14,18,5.0,0.0
14,19,5.0,0.0
14,20,5.0,0.0
14,21,5.0,0.0
14,22,5.0,0.0
14,23,5.0,0.0
14,24,3.0,0.0
14,25,2.9,0.31622776601683794
14,26,5.0,0.0
14,27,3.7,0.48304589153964794
14,28,5.0,0.0
14,29,3.0,0.0
14,30,3.0,0.0
15,1,4.0,0.0
15,2,3.5,0.5270462766947299
15,3,1.0,0.0
15,4,2.0,0.0
15,5,1.6,0.5163977794943223
15,6,4.0,0.0
15,7,3.0,0.0
15,8,2.0,0.0
15,9,2.0,0.0
15,10,2.0,0.0
15,11,3.0,0.0
15,12,5.0,0.0
15,13,2.0,0.0
15,14,3.0,0.0
15,15,0.0,0.0
15,16,3.0,0.0
15,17,5.0,0.0
15,18,3.0,0.0
15,19,3.0,0.0
15,20,2.0,0.0
15,21,5.0,0.0
15,22,3.0,0.0
15,23,3.0,0.0
15,24,2.0,0.0
15,25,2.0,0.0
15,26,3.0,0.0
15,27,3.0,0.0
15,28,3.0,0.0
15,29,2.0,0.0
15,30,3.0,0.0
16,1,2.0,0.0
16,2,3.0,0.0
16,3,1.0,0.0
16,4,1.0,0.0
16,5,0.0,0.0
16,6,2.0,0.0
16,7,3.0,0.0
16,8,2.0,0.0
16,9,1.0,0.0
16,10,2.0,0.0
16,11,2.0,0.0
16,12,3.0,0.0
16,13,1.5,0.5270462766947299
16,14,2.0,0.0
16,15,0.0,0.0
16,16,3.0,0.0
16,17,5.0,0.0
16,18,2.0,0.0
16,19,3.0,0.0
16,20,2.0,0.0
16,21,5.0,0.0
16,22,2.0,0.0
16,23,2.0,0.0
16,24,2.0,0.0
16,25,2.0,0.0
16,26,2.0,0.0
16,27,3.0,0.0
16,28,2.0,0.0
16,29,2.0,0.0
16,30,2.5,0.5270462766947299
17,1,5.0,0.0
17,2,5.0,0.0
17,3,2.0,0.0
17,4,3.0,0.0
17,5,2.0,0.0
17,6,5.0,0.0
17,7,4.0,0.0
17,8,3.0,0.0
17,9,2.0,0.0
17,10,2.0,0.0
17,11,5.0,0.0
17,12,5.0,0.0
17,13,2.0,0.0
17,14,3.0,0.0
17,15,3.0,0.0
17,16,5.0,0.0
17,17,5.0,0.0
17,18,5.0,0.0
17,19,5.0,0.0
17,20,4.0,0.0
17,21,5.0,0.0
17,22,4.0,0.0
17,23,3.3,0.48304589153964794
17,24,3.0,0.0
17,25,3.0,0.0
17,26,5.0,0.0
17,27,5.0,0.0
17,28,3.0,0.0
17,29,3.0,0.0
17,30,3.0,0.0
18,1,5.0,0.0
18,2,4.9,0.31622776601683794
18,3,2.0,0.0
18,4,2.0,0.0
18,5,0.6,0.5163977794943223
18,6,5.0,0.0
18,7,4.0,0.0
18,8,3.0,0.0
18,9,1.7,0.4830458915396479
18,10,2.0,0.0
18,11,4.0,0.0
18,12,5.0,0.0
18,13,3.0,0.0
18,14,3.0,0.0
18,15,2.0,0.0
18,16,5.0,0.0
18,17,5.0,0.0
18,18,5.0,0.0
18,19,4.1,0.31622776601683794
18,20,4.0,0.0
18,21,5.0,0.0
18,22,4.0,0.0
18,23,3.0,0.0
18,24,2.0,0.0
18,25,2.0,0.0
18,26,5.0,0.0
18,27,3.0,0.0
18,28,4.0,0.0
18,29,3.0,0.0
18,30,3.0,0.0
19,1,5.0,0.0
19,2,4.0,0.0
19,3,3.0,0.0
19,4,2.0,0.0
19,5,3.0,0.0
19,6,5.0,0.0
19,7,4.0,0.0
19,8,3.0,0.0
19,9,2.2,0.4216370213557839
19,10,2.4,0.5163977794943223
19,11,5.0,0.0
19,12,5.0,0.0
19,13,3.0,0.0
19,14,3.0,0.0
19,15,5.0,0.0
19,16,5.0,0.0
19,17,5.0,0.0
19,18,4.2,0.4216370213557839
19,19,4.0,0.0
19,20,4.0,0.0
19,21,5.0,0.0
19,22,5.0,0.0
19,23,3.0,0.0
19,24,3.0,0.0
19,25,3.0,0.0
19,26,5.0,0.0
19,27,4.6,0.6992058987801011
19,28,2.0,0.0
19,29,2.1,0.31622776601683794
19,30,3.0,0.0
20,1,2.7,0.48304589153964794
20,2,3.0,0.0
20,3,1.0,0.0
20,4,3.0,0.0
20,5,2.0,0.0
20,6,2.0,0.0
20,7,3.0,0.0
20,8,2.0,0.0
20,9,3.0,0.0
20,10,3.0,0.0
20,11,2.0,0.0
20,12,3.0,0.0
20,13,3.0,0.0
20,14,3.0,0.0
20,15,0.0,0.0
20,16,3.0,0.0
20,17,3.3,0.48304589153964794
20,18,5.0,0.0
20,19,5.0,0.0
20,20,4.0,0.0
20,21,5.0,0.0
20,22,3.0,0.0
20,23,4.0,0.0
20,24,4.0,0.0
20,25,3.0,0.0
20,26,5.0,0.0
20,27,1.0,0.0
20,28,4.6,0.5163977794943222
20,29,5.0,0.0
20,30,3.0,0.0
21,1,4.0,0.0
21,2,4.0,0.0
21,3,2.0,0.0
21,4,2.0,0.0
21,5,2.0,0.0
21,6,4.0,0.0
21,7,4.0,0.0
21,8,2.0,0.0
21,9,2.0,0.0
21,10,2.0,0.0
21,11,4.0,0.0
21,12,4.0,0.0
21,13,2.0,0.0
21,14,3.0,0.0
21,15,2.0,0.0
21,16,4.0,0.0
21,17,5.0,0.0
21,18,3.0,0.0
21,19,4.0,0.0
21,20,3.0,0.0
21,21,5.0,0.0
21,22,4.0,0.0
21,23,3.0,0.0
21,24,3.0,0.0
21,25,3.0,0.0
21,26,3.0,0.0
21,27,3.0,0.0
21,28,2.0,0.0
21,29,2.0,0.0
21,30,3.0,0.0
22,1,3.0,0.0
22,2,4.0,0.0
22,3,2.0,0.0
22,4,2.0,0.0
22,5,0.5,0.5270462766947299
22,6,4.0,0.0
22,7,4.0,0.0
22,8,3.0,0.0
22,9,2.0,0.0
22,10,2.0,0.0
22,11,4.0,0.0
22,12,4.0,0.0
22,13,2.0,0.0
22,14,3.0,0.0
22,15,2.0,0.0
22,16,3.0,0.0
22,17,5.0,0.0
22,18,4.0,0.0
22,19,5.0,0.0
22,20,4.0,0.0
22,21,5.0,0.0
22,22,4.0,0.0
22,23,3.0,0.0
22,24,3.0,0.0
22,25,3.0,0.0
22,26,5.0,0.0
22,27,3.0,0.0
22,28,4.0,0.0
22,29,3.0,0.0
22,30,3.0,0.0
23,1,5.0,0.0
23,2,4.0,0.0
23,3,2.0,0.0
23,4,2.0,0.0
23,5,2.0,0.0
23,6,4.0,0.0
23,7,4.0,0.0
23,8,2.0,0.0
23,9,2.0,0.0
23,10,2.0,0.0
23,11,4.0,0.0
23,12,5.0,0.0
23,13,2.0,0.0
23,14,3.0,0.0
23,15,2.0,0.0
23,16,4.0,0.0
23,17,5.0,0.0
23,18,4.0,0.0
23,19,3.5,0.5270462766947299
23,20,3.0,0.0
23,21,5.0,0.0
23,22,4.0,0.0
23,23,3.0,0.0
23,24,2.0,0.0
23,25,2.0,0.0
23,26,5.0,0.0
23,27,3.0,0.0
23,28,3.0,0.0
23,29,3.0,0.0
23,30,3.0,0.0
24,1,4.0,0.0
24,2,4.0,0.0
24,3,2.0,0.0
24,4,3.0,0.0
24,5,2.1,0.31622776601683794
24,6,4.0,0.0
24,7,4.0,0.0
24,8,4.0,0.0
24,9,2.0,0.0
24,10,3.2,0.4216370213557839
24,11,4.0,0.0
24,12,4.0,0.0
24,13,4.0,0.0
24,14,3.0,0.0
24,15,3.0,0.0
24,16,4.0,0.0
24,17,5.0,0.0
24,18,5.0,0.0
24,19,5.0,0.0
24,20,4.0,0.0
24,21,5.0,0.0
24,22,4.0,0.0
24,23,4.0,0.0
24,24,3.0,0.0
24,25,3.0,0.0
24,26,3.0,0.0
24,27,3.0,0.0
24,28,5.0,0.0
24,29,3.0,0.0
24,30,3.0,0.0
25,1,2.0,0.0
25,2,2.3,0.48304589153964794
25,3,2.0,0.0
25,4,3.0,0.0
25,5,5.0,0.0
25,6,5.0,0.0
25,7,3.0,0.0
25,8,2.2,0.4216370213557839
25,9,5.0,0.0
25,10,2.0,0.0
25,11,3.0,0.0
25,12,3.0,0.0
25,13,3.0,0.0
25,14,4.3,0.48304589153964794
25,15,5.0,0.0
25,16,3.0,0.0
25,17,5.0,0.0
25,18,5.0,0.0
25,19,5.0,0.0
25,20,5.0,0.0
25,21,5.0,0.0
25,22,3.0,0.0
25,23,3.4,0.8432740427115679
25,24,5.0,0.0
25,25,5.0,0.0
25,26,5.0,0.0
25,27,2.7,0.48304589153964794
25,28,3.0,0.0
25,29,5.0,0.0
25,30,5.0,0.0
26,1,5.0,0.0
26,2,4.0,0.0
26,3,2.0,0.0
26,4,3.0,0.0
26,5,2.0,0.0
26,6,5.0,0.0
26,7,4.0,0.0
26,8,3.9,0.31622776601683794
26,9,2.6,0.5163977794943223
26,10,3.0,0.0
26,11,4.0,0.0
26,12,5.0,0.0
26,13,3.0,0.0
26,14,3.0,0.0
26,15,3.0,0.0
26,16,5.0,0.0
26,17,5.0,0.0
26,18,5.0,0.0
26,19,5.0,0.0
26,20,4.0,0.0
26,21,5.0,0.0
26,22,4.0,0.0
26,23,4.0,0.0
26,24,3.0,0.0
26,25,2.0,0.0
26,26,5.0,0.0
26,27,4.0,0.0
26,28,4.0,0.0
26,29,3.0,0.0
26,30,3.0,0.0
27,1,4.0,0.0
27,2,4.0,0.0
27,3,1.0,0.0
27,4,2.0,0.0
27,5,0.0,0.0
27,6,4.0,0.0
27,7,5.0,0.0
27,8,3.0,0.0
27,9,1.0,0.0
27,10,2.0,0.0
27,11,4.0,0.0
27,12,5.0,0.0
27,13,2.0,0.0
27,14,2.0,0.0
27,15,2.0,0.0
27,16,5.0,0.0
27,17,5.0,0.0
27,18,3.0,0.0
27,19,3.0,0.0
27,20,3.0,0.0
27,21,5.0,0.0
27,22,5.0,0.0
27,23,3.0,0.0
27,24,2.0,0.0
27,25,2.0,0.0
27,26,5.0,0.0
27,27,5.0,0.0
27,28,2.0,0.0
27,29,1.0,0.0
27,30,2.0,0.0
28,1,3.0,0.0
28,2,3.0,0.0
28,3,1.1,0.31622776601683794
28,4,1.0,0.0
28,5,0.0,0.0
28,6,3.2,0.4216370213557839
28,7,3.0,0.0
28,8,2.0,0.0
28,9,1.0,0.0
28,10,2.0,0.0
28,11,4.0,0.0
28,12,5.0,0.0
28,13,1.0,0.0
28,14,3.0,0.0
28,15,0.0,0.0
28,16,3.0,0.0
28,17,4.0,0.0
28,18,4.0,0.0
28,19,4.0,0.0
28,20,3.0,0.0
28,21,5.0,0.0
28,22,4.0,0.0
28,23,3.0,0.0
28,24,2.1,0.31622776601683794
28,25,2.0,0.0
28,26,3.0,0.0
28,27,2.0,0.0
28,28,2.0,0.0
28,29,4.0,0.0
28,30,3.0,0.0
29,1,3.0,0.0
29,2,3.0,0.0
29,3,1.0,0.0
29,4,1.0,0.0
29,5,0.0,0.0
29,6,3.0,0.0
29,7,2.0,0.0
29,8,2.0,0.0
29,9,1.0,0.0
29,10,2.0,0.0
29,11,2.0,0.0
29,12,4.0,0.0
29,13,0.0,0.0
29,14,3.0,0.0
29,15,0.0,0.0
29,16,3.0,0.0
29,17,4.0,0.0
29,18,3.0,0.0
29,19,3.0,0.0
29,20,3.0,0.0
29,21,5.0,0.0
29,22,3.0,0.0
29,23,2.0,0.0
29,24,2.0,0.0
29,25,2.0,0.0
29,26,5.0,0.0
29,27,3.0,0.0
29,28,3.0,0.0
29,29,3.0,0.0
29,30,-1.0,-1.0
30,1,3.0,0.0
30,2,4.0,0.0
30,3,0.0,0.0
30,4,2.0,0.0
30,5,2.0,0.0
30,6,3.0,0.0
30,7,4.9,0.31622776601683794
30,8,2.0,0.0
30,9,1.0,0.0
30,10,2.0,0.0
30,11,2.0,0.0
30,12,5.0,0.0
30,13,1.0,0.0
30,14,3.0,0.0
30,15,0.0,0.0
30,16,3.0,0.0
30,17,5.0,0.0
30,18,3.6,0.5163977794943223
30,19,3.0,0.0
30,20,3.0,0.0
30,21,5.0,0.0
30,22,4.0,0.0
30,23,2.9,0.31622776601683794
30,24,3.0,0.0
30,25,2.0,0.0
30,26,5.0,0.0
30,27,3.0,0.0
30,28,3.0,0.0
30,29,3.0,0.0
30,30,3.0,0.0
31,1,5.0,0.0
31,2,4.0,0.0
31,3,2.0,0.0
31,4,2.0,0.0
31,5,2.0,0.0
31,6,4.0,0.0
31,7,4.0,0.0
31,8,3.0,0.0
31,9,2.0,0.0
31,10,2.0,0.0
31,11,4.0,0.0
31,12,5.0,0.0
31,13,2.2,0.4216370213557839
31,14,3.0,0.0
31,15,0.0,0.0
31,16,4.0,0.0
31,17,5.0,0.0
31,18,3.4,0.5163977794943223
31,19,4.0,0.0
31,20,2.2,0.4216370213557839
31,21,5.0,0.0
31,22,4.0,0.0
31,23,3.0,0.0
31,24,2.0,0.0
31,25,2.0,0.0
31,26,3.0,0.0
31,27,3.0,0.0
31,28,3.0,0.0
31,29,2.0,0.0
31,30,3.0,0.0
32,1,4.0,0.0
32,2,4.0,0.0
32,3,1.0,0.0
32,4,1.0,0.0
32,5,0.0,0.0
32,6,4.0,0.0
32,7,3.0,0.0
32,8,2.0,0.0
32,9,1.0,0.0
32,10,2.0,0.0
32,11,2.9,0.31622776601683794
32,12,5.0,0.0
32,13,1.0,0.0
32,14,2.0,0.0
32,15,0.0,0.0
32,16,4.0,0.0
32,17,4.6,0.5163977794943222
32,18,4.0,0.0
32,19,4.0,0.0
32,20,3.5,0.5270462766947299
32,21,5.0,0.0
32,22,4.0,0.0
32,23,3.0,0.0
32,24,2.0,0.0
32,25,2.0,0.0
32,26,3.0,0.0
32,27,3.0,0.0
32,28,3.0,0.0
32,29,2.0,0.0
32,30,3.0,0.0
33,1,4.0,0.0
33,2,4.0,0.0
33,3,2.0,0.0
33,4,2.0,0.0
33,5,2.0,0.0
33,6,4.0,0.0
33,7,3.9,0.31622776601683794
33,8,3.0,0.0
33,9,2.0,0.0
33,10,2.0,0.0
33,11,4.0,0.0
33,12,5.0,0.0
33,13,3.0,0.0
33,14,3.0,0.0
33,15,2.0,0.0
33,16,4.0,0.0
33,17,5.0,0.0
33,18,3.0,0.0
33,19,3.0,0.0
33,20,3.0,0.0
33,21,5.0,0.0
33,22,3.0,0.0
33,23,2.9,0.31622776601683794
33,24,2.0,0.0
33,25,2.0,0.0
33,26,3.0,0.0
33,27,3.0,0.0
33,28,2.0,0.0
33,29,2.0,0.0
33,30,3.0,0.0
34,1,3.3,0.48304589153964794
34,2,3.0,0.0
34,3,1.0,0.0
34,4,1.2,0.4216370213557839
34,5,2.0,0.0
34,6,4.0,0.0
34,7,3.0,0.0
34,8,1.0,0.0
34,9,2.0,0.0
34,10,2.0,0.0
34,11,3.0,0.0
34,12,4.0,0.0
34,13,2.0,0.0
34,14,2.0,0.0
34,15,1.0,0.0
34,16,3.0,0.0
34,17,5.0,0.0
34,18,4.0,0.0
34,19,4.0,0.0
34,20,4.0,0.0
34,21,5.0,0.0
34,22,3.0,0.0
34,23,3.0,0.0
34,24,3.0,0.0
34,25,2.0,0.0
34,26,4.0,1.0540925533894598
34,27,3.0,0.0
34,28,3.0,0.0
34,29,2.0,0.0
34,30,3.0,0.0
35,1,3.0,0.0
35,2,3.0,0.0
35,3,0.9,0.31622776601683794
35,4,2.0,0.0
35,5,1.0,0.0
35,6,3.0,0.0
35,7,3.0,0.0
35,8,2.0,0.0
35,9,2.0,0.0
35,10,2.1,0.31622776601683794
35,11,3.8,0.4216370213557839
35,12,3.0,0.0
35,13,2.2,0.4216370213557839
35,14,3.0,0.0
35,15,2.0,0.0
35,16,3.0,0.0
35,17,5.0,0.0
35,18,3.0,0.0
35,19,3.0,0.0
35,20,3.0,0.0
35,21,5.0,0.0
35,22,2.0,0.0
35,23,3.0,0.0
35,24,3.0,0.0
35,25,2.2,0.4216370213557839
35,26,3.0,0.0
35,27,3.0,0.0
35,28,2.0,0.0
35,29,2.0,0.0
35,30,3.0,0.0
36,1,3.0,0.0
36,2,3.0,0.0
36,3,1.0,0.0
36,4,2.0,0.0
36,5,2.0,0.0
36,6,3.0,0.0
36,7,3.0,0.0
36,8,2.0,0.0
36,9,2.0,0.0
36,10,3.0,0.0
36,11,4.0,0.0
36,12,3.0,0.0
36,13,3.0,0.0
36,14,3.0,0.0
36,15,2.0,0.0
36,16,3.0,0.0
36,17,5.0,0.0
36,18,3.0,0.0
36,19,4.0,0.0
36,20,3.0,0.0
36,21,5.0,0.0
36,22,3.0,0.0
36,23,3.0,0.0
36,24,3.0,0.0
36,25,2.0,0.0
36,26,5.0,0.0
36,27,3.0,0.0
36,28,3.0,0.0
36,29,2.0,0.0
36,30,2.7,0.48304589153964794
37,1,5.0,0.0
37,2,4.0,0.0
37,3,2.0,0.0
37,4,3.0,0.0
37,5,2.0,0.0
37,6,5.0,0.0
37,7,4.0,0.0
37,8,3.0,0.0
37,9,2.0,0.0
37,10,2.0,0.0
37,11,4.0,0.0
37,12,5.0,0.0
37,13,2.0,0.0
37,14,3.0,0.0
37,15,2.0,0.0
